"UNITID","Students","Demographic"
219356,5912,"men"
219356,7861,"women"
219374,294,"men"
219374,932,"women"
219383,725,"men"
219383,1010,"women"
219392,4,"men"
219392,23,"women"
219408,116,"men"
219408,216,"women"
219426,1379,"men"
219426,1832,"women"
219453,2,"men"
219453,214,"women"
219471,4731,"men"
219471,8190,"women"
219480,649,"men"
219480,812,"women"
219505,31,"men"
219505,19,"women"
219587,0,"men"
219587,95,"women"
219596,410,"men"
219596,108,"women"
219602,4745,"men"
219602,7108,"women"
219639,106,"men"
219639,953,"women"
219709,3178,"men"
219709,6243,"women"
219718,1962,"men"
219718,2585,"women"
219790,1146,"men"
219790,1399,"women"
219806,1206,"men"
219806,2088,"women"
219824,3449,"men"
219824,5655,"women"
219833,1091,"men"
219833,1275,"women"
219842,378,"men"
219842,225,"women"
219851,3,"men"
219851,133,"women"
219879,1713,"men"
219879,2271,"women"
219888,2831,"men"
219888,4225,"women"
219903,117,"men"
219903,1560,"women"
219949,1731,"men"
219949,1918,"women"
219976,1984,"men"
219976,3662,"women"
219994,1069,"men"
219994,525,"women"
220057,1322,"men"
220057,2882,"women"
220075,5789,"men"
220075,9487,"women"
220118,36,"men"
220118,498,"women"
220127,1151,"men"
220127,784,"women"
220163,2,"men"
220163,116,"women"
220181,349,"men"
220181,690,"women"
220206,232,"men"
220206,211,"women"
220215,1069,"men"
220215,1491,"women"
220251,545,"men"
220251,382,"women"
220279,673,"men"
220279,331,"women"
220321,1000,"men"
220321,1045,"women"
220394,395,"men"
220394,214,"women"
220400,1345,"men"
220400,2997,"women"
220464,66,"men"
220464,133,"women"
220473,548,"men"
220473,595,"women"
220491,6,"men"
220491,356,"women"
220516,600,"men"
220516,1032,"women"
220552,2777,"men"
220552,15135,"women"
220598,585,"men"
220598,412,"women"
220604,292,"men"
220604,454,"women"
220613,1675,"men"
220613,2589,"women"
220631,1985,"men"
220631,4271,"women"
220640,911,"men"
220640,543,"women"
220701,430,"men"
220701,660,"women"
220710,575,"men"
220710,654,"women"
220756,199,"men"
220756,27,"women"
220765,102,"men"
220765,442,"women"
220792,353,"men"
220792,760,"women"
220853,1659,"men"
220853,721,"women"
220862,10214,"men"
220862,15007,"women"
220871,94,"men"
220871,120,"women"
220978,10824,"men"
220978,12737,"women"
220996,207,"men"
220996,339,"women"
221050,877,"men"
221050,308,"women"
221096,3001,"men"
221096,4635,"women"
221102,695,"men"
221102,352,"women"
221148,1642,"men"
221148,139,"women"
221184,3417,"men"
221184,6052,"women"
221236,1828,"men"
221236,998,"women"
221281,193,"men"
221281,206,"women"
221333,819,"men"
221333,255,"women"
221351,858,"men"
221351,1214,"women"
221397,2178,"men"
221397,4173,"women"
221430,1337,"men"
221430,726,"women"
221485,3396,"men"
221485,6211,"women"
221494,612,"men"
221494,133,"women"
221519,885,"men"
221519,1020,"women"
221582,504,"men"
221582,155,"women"
221591,706,"men"
221591,318,"women"
221607,684,"men"
221607,292,"women"
221616,2178,"men"
221616,1349,"women"
221625,1383,"men"
221625,746,"women"
221643,5390,"men"
221643,6456,"women"
221661,2004,"men"
221661,2536,"women"
221670,174,"men"
221670,374,"women"
221731,457,"men"
221731,785,"women"
221740,5271,"men"
221740,7364,"women"
221759,17863,"men"
221759,21324,"women"
221768,3059,"men"
221768,5166,"women"
221829,11,"men"
221829,479,"women"
221838,3124,"men"
221838,5876,"women"
221847,5767,"men"
221847,5242,"women"
221892,1321,"men"
221892,2744,"women"
221908,3396,"men"
221908,3673,"women"
221953,643,"men"
221953,655,"women"
221971,1021,"men"
221971,2091,"women"
221999,6249,"men"
221999,8111,"women"
222053,3208,"men"
222053,5367,"women"
222062,2580,"men"
222062,4442,"women"
222105,631,"men"
222105,50,"women"
222178,2016,"men"
222178,3856,"women"
222567,3157,"men"
222567,4406,"women"
222576,4283,"men"
222576,7603,"women"
222628,428,"men"
222628,1033,"women"
222822,1883,"men"
222822,3436,"women"
222831,5278,"men"
222831,7520,"women"
222877,185,"men"
222877,116,"women"
222886,34,"men"
222886,605,"women"
222983,556,"men"
222983,632,"women"
222992,25135,"men"
222992,33333,"women"
223001,66,"men"
223001,106,"women"
223056,2,"men"
223056,72,"women"
223083,140,"men"
223083,701,"women"
223117,97,"men"
223117,25,"women"
223223,731,"men"
223223,1034,"women"
223232,8853,"men"
223232,14247,"women"
223320,1869,"men"
223320,3367,"women"
223427,12154,"men"
223427,13115,"women"
223463,142,"men"
223463,230,"women"
223472,43,"men"
223472,304,"women"
223506,2534,"men"
223506,3173,"women"
223816,6343,"men"
223816,7419,"women"
223852,0,"men"
223852,103,"women"
223898,1466,"men"
223898,2503,"women"
223922,1328,"men"
223922,1176,"women"
224004,632,"men"
224004,1363,"women"
224013,2,"men"
224013,69,"women"
224110,4861,"men"
224110,6726,"women"
224147,5404,"men"
224147,7964,"women"
224156,15,"men"
224156,460,"women"
224226,2005,"men"
224226,2826,"women"
224244,202,"men"
224244,106,"women"
224271,190,"men"
224271,571,"women"
224305,1730,"men"
224305,1305,"women"
224323,1220,"men"
224323,1286,"women"
224350,5685,"men"
224350,7832,"women"
224527,908,"men"
224527,1062,"women"
224545,980,"men"
224545,1633,"women"
224554,5678,"men"
224554,9257,"women"
224615,42808,"men"
224615,61256,"women"
224642,18480,"men"
224642,24682,"women"
224660,443,"men"
224660,391,"women"
224679,1792,"men"
224679,289,"women"
224712,33,"men"
224712,83,"women"
224758,1,"men"
224758,41,"women"
224891,940,"men"
224891,1199,"women"
224961,908,"men"
224961,1824,"women"
225043,13,"men"
225043,8,"women"
225070,2321,"men"
225070,3799,"women"
225201,731,"men"
225201,392,"women"
225247,799,"men"
225247,955,"women"
225308,3058,"men"
225308,4664,"women"
225371,2036,"men"
225371,3322,"women"
225399,1830,"men"
225399,3591,"women"
225414,3727,"men"
225414,6155,"women"
225423,29729,"men"
225423,42169,"women"
225432,6539,"men"
225432,10657,"women"
225502,1659,"men"
225502,3125,"women"
225511,24888,"men"
225511,27079,"women"
225520,2031,"men"
225520,2966,"women"
225548,522,"men"
225548,439,"women"
225575,660,"men"
225575,703,"women"
225627,3397,"men"
225627,5401,"women"
225876,559,"men"
225876,616,"women"
225885,421,"men"
225885,503,"women"
225991,64,"men"
225991,44,"women"
226019,3144,"men"
226019,4854,"women"
226091,7970,"men"
226091,16033,"women"
226107,1422,"men"
226107,2553,"women"
226116,1935,"men"
226116,2729,"women"
226134,5651,"men"
226134,7601,"women"
226152,3829,"men"
226152,6311,"women"
226204,5500,"men"
226204,5331,"women"
226231,2213,"men"
226231,1967,"women"
226277,1960,"men"
226277,178,"women"
226383,624,"men"
226383,1148,"women"
226408,2403,"men"
226408,4006,"women"
226471,1374,"men"
226471,2430,"women"
226578,3785,"men"
226578,7766,"women"
226587,1508,"men"
226587,1675,"women"
226675,77,"men"
226675,415,"women"
226806,3060,"men"
226806,4581,"women"
226833,2351,"men"
226833,4144,"women"
226860,0,"men"
226860,86,"women"
226879,50,"men"
226879,222,"women"
226903,606,"men"
226903,951,"women"
227058,3,"men"
227058,161,"women"
227146,3081,"men"
227146,5045,"women"
227182,44026,"men"
227182,63767,"women"
227216,24235,"men"
227216,28433,"women"
227225,1922,"men"
227225,3210,"women"
227289,137,"men"
227289,84,"women"
227298,312,"men"
227298,17,"women"
227304,5366,"men"
227304,7363,"women"
227313,12,"men"
227313,595,"women"
227322,19,"men"
227322,798,"women"
227331,612,"men"
227331,1813,"women"
227368,16078,"men"
227368,24206,"women"
227377,4766,"men"
227377,6289,"women"
227386,978,"men"
227386,2145,"women"
227401,2421,"men"
227401,4036,"women"
227429,291,"men"
227429,485,"women"
227526,3740,"men"
227526,7264,"women"
227687,1327,"men"
227687,1736,"women"
227748,437,"men"
227748,41,"women"
227757,5160,"men"
227757,4006,"women"
227845,1349,"men"
227845,2222,"women"
227854,9918,"men"
227854,13598,"women"
227863,1900,"men"
227863,2569,"women"
227881,8645,"men"
227881,15049,"women"
227924,11487,"men"
227924,17638,"women"
227979,17518,"men"
227979,25887,"women"
228042,597,"men"
228042,844,"women"
228088,1,"men"
228088,49,"women"
228149,1598,"men"
228149,2142,"women"
228158,5249,"men"
228158,7612,"women"
228185,22,"men"
228185,7,"women"
228194,477,"men"
228194,616,"women"
228200,398,"men"
228200,361,"women"
228219,457,"men"
228219,417,"women"
228246,6510,"men"
228246,6390,"women"
228282,15,"men"
228282,73,"women"
228316,3089,"men"
228316,4563,"women"
228325,1026,"men"
228325,1096,"women"
228343,674,"men"
228343,818,"women"
228431,4478,"men"
228431,7762,"women"
228459,16798,"men"
228459,25340,"women"
228468,403,"men"
228468,515,"women"
228486,81,"men"
228486,64,"women"
228501,1069,"men"
228501,1677,"women"
228529,6548,"men"
228529,11171,"women"
228547,27183,"men"
228547,37704,"women"
228608,2155,"men"
228608,4243,"women"
228635,1221,"men"
228635,1577,"women"
228644,1520,"men"
228644,2824,"women"
228653,1184,"men"
228653,2846,"women"
228699,1782,"men"
228699,2949,"women"
228705,3641,"men"
228705,3827,"women"
228723,43038,"men"
228723,38201,"women"
228769,20551,"men"
228769,33395,"women"
228778,24633,"men"
228778,31517,"women"
228787,18924,"men"
228787,14481,"women"
228796,12714,"men"
228796,15877,"women"
228802,4308,"men"
228802,7487,"women"
228866,156,"men"
228866,132,"women"
228875,5165,"men"
228875,8180,"women"
228884,558,"men"
228884,288,"women"
228909,859,"men"
228909,1752,"women"
228981,661,"men"
228981,861,"women"
229018,2871,"men"
229018,4501,"women"
229027,18774,"men"
229027,20492,"women"
229063,3240,"men"
229063,6153,"women"
229115,21351,"men"
229115,22387,"women"
229160,1257,"men"
229160,1679,"women"
229179,2260,"men"
229179,17282,"women"
229267,1270,"men"
229267,1484,"women"
229300,1761,"men"
229300,4094,"women"
229337,1602,"men"
229337,5397,"women"
229355,5975,"men"
229355,10093,"women"
229416,2514,"men"
229416,180,"women"
229425,2,"men"
229425,224,"women"
229504,998,"men"
229504,1825,"women"
229522,7,"men"
229522,95,"women"
229540,1315,"men"
229540,2791,"women"
229656,14,"men"
229656,589,"women"
229780,1763,"men"
229780,1949,"women"
229799,2672,"men"
229799,4546,"women"
229814,4272,"men"
229814,6257,"women"
229832,1705,"men"
229832,1450,"women"
229841,3098,"men"
229841,4254,"women"
229887,337,"men"
229887,410,"women"
230010,1481,"men"
230010,1287,"women"
230038,19157,"men"
230038,20441,"women"
230047,1430,"men"
230047,1980,"women"
230065,11,"men"
230065,505,"women"
230144,5,"men"
230144,123,"women"
230162,3484,"men"
230162,2453,"women"
230171,6582,"men"
230171,8828,"women"
230199,3,"men"
230199,94,"women"
230205,2,"men"
230205,79,"women"
230214,56,"men"
230214,335,"women"
230366,73,"men"
230366,417,"women"
230418,5685,"men"
230418,5601,"women"
230490,2941,"men"
230490,2073,"women"
230597,2923,"men"
230597,3510,"women"
230603,8755,"men"
230603,13740,"women"
230676,1236,"men"
230676,525,"women"
230728,15198,"men"
230728,18467,"women"
230737,27919,"men"
230737,27816,"women"
230746,16651,"men"
230746,20247,"women"
230764,20548,"men"
230764,20520,"women"
230782,16551,"men"
230782,21503,"women"
230807,531,"men"
230807,901,"women"
230816,292,"men"
230816,651,"women"
230852,2651,"men"
230852,1907,"women"
230861,2991,"men"
230861,6471,"women"
230959,2135,"men"
230959,2591,"women"
230995,3536,"men"
230995,1650,"women"
231004,13,"men"
231004,167,"women"
231059,827,"men"
231059,1294,"women"
231068,392,"men"
231068,1250,"women"
231095,49,"men"
231095,54,"women"
231147,295,"men"
231147,529,"women"
231165,2645,"men"
231165,4486,"women"
231174,5880,"men"
231174,10206,"women"
231280,5,"men"
231280,194,"women"
231411,590,"men"
231411,67,"women"
231420,728,"men"
231420,1034,"women"
231536,2014,"men"
231536,3058,"women"
231554,549,"men"
231554,661,"women"
231581,751,"men"
231581,750,"women"
231624,4488,"men"
231624,6380,"women"
231651,4930,"men"
231651,8661,"women"
231688,5,"men"
231688,35,"women"
231697,1935,"men"
231697,2635,"women"
231712,2212,"men"
231712,2430,"women"
231785,342,"men"
231785,1897,"women"
231873,552,"men"
231873,740,"women"
231882,1311,"men"
231882,1996,"women"
231970,465,"men"
231970,965,"women"
232016,12,"men"
232016,16,"women"
232025,616,"men"
232025,874,"women"
232043,503,"men"
232043,1077,"women"
232052,390,"men"
232052,589,"women"
232089,556,"men"
232089,423,"women"
232186,23225,"men"
232186,25270,"women"
232195,4174,"men"
232195,6813,"women"
232256,894,"men"
232256,5,"women"
232265,1420,"men"
232265,2858,"women"
232308,55,"men"
232308,901,"women"
232414,4529,"men"
232414,6553,"women"
232423,10544,"men"
232423,14045,"women"
232450,5091,"men"
232450,7005,"women"
232557,61322,"men"
232557,82015,"women"
232566,1867,"men"
232566,4290,"women"
232575,3011,"men"
232575,4778,"women"
232609,1154,"men"
232609,2054,"women"
232618,28,"men"
232618,262,"women"
232672,482,"men"
232672,1663,"women"
232681,1558,"men"
232681,2749,"women"
232706,1775,"men"
232706,2684,"women"
232724,4,"men"
232724,44,"women"
232788,1039,"men"
232788,1615,"women"
232797,329,"men"
232797,962,"women"
232867,3071,"men"
232867,2836,"women"
232885,30,"men"
232885,395,"women"
232919,1249,"men"
232919,185,"women"
232937,2244,"men"
232937,4316,"women"
232946,35553,"men"
232946,37767,"women"
232982,11536,"men"
232982,14744,"women"
233019,1101,"men"
233019,1324,"women"
233037,613,"men"
233037,1037,"women"
233082,14,"men"
233082,158,"women"
233116,2805,"men"
233116,3773,"women"
233277,2676,"men"
233277,6019,"women"
233286,35,"men"
233286,241,"women"
233295,717,"men"
233295,865,"women"
233301,355,"men"
233301,558,"women"
233310,1323,"men"
233310,2196,"women"
233329,33,"men"
233329,610,"women"
233338,1262,"men"
233338,1693,"women"
233356,64,"men"
233356,573,"women"
233374,1935,"men"
233374,2516,"women"
233408,43,"men"
233408,424,"women"
233426,940,"men"
233426,1045,"women"
233480,4,"men"
233480,27,"women"
233541,1484,"men"
233541,3552,"women"
233602,44,"men"
233602,34,"women"
233611,548,"men"
233611,507,"women"
233639,1545,"men"
233639,2756,"women"
233648,1156,"men"
233648,2044,"women"
233666,2,"men"
233666,30,"women"
233684,1212,"men"
233684,2351,"women"
233718,0,"men"
233718,469,"women"
233754,3919,"men"
233754,5093,"women"
233772,9763,"men"
233772,13378,"women"
233842,67,"men"
233842,127,"women"
233897,1082,"men"
233897,1968,"women"
233903,973,"men"
233903,1683,"women"
233921,23115,"men"
233921,17433,"women"
233949,3786,"men"
233949,4653,"women"
234030,10988,"men"
234030,19986,"women"
234076,13758,"men"
234076,16000,"women"
234085,1380,"men"
234085,209,"women"
234119,107,"men"
234119,125,"women"
234137,532,"men"
234137,531,"women"
234155,2420,"men"
234155,3583,"women"
234164,909,"men"
234164,954,"women"
234173,817,"men"
234173,1064,"women"
234207,1124,"men"
234207,1158,"women"
234377,1040,"men"
234377,1686,"women"
234669,8142,"men"
234669,10327,"women"
234696,1266,"men"
234696,1492,"women"
234711,984,"men"
234711,1437,"women"
234827,9339,"men"
234827,11122,"women"
234845,1417,"men"
234845,1876,"women"
234915,1322,"men"
234915,1785,"women"
234924,58,"men"
234924,399,"women"
234933,3903,"men"
234933,5829,"women"
234951,1917,"men"
234951,2981,"women"
234979,3878,"men"
234979,5107,"women"
235024,159,"men"
235024,360,"women"
235088,441,"men"
235088,23,"women"
235097,7455,"men"
235097,10918,"women"
235103,5225,"men"
235103,6047,"women"
235149,5981,"men"
235149,7630,"women"
235167,1125,"men"
235167,1800,"women"
235237,4054,"men"
235237,6541,"women"
235316,3526,"men"
235316,4625,"women"
235334,1148,"men"
235334,1136,"women"
235343,4753,"men"
235343,5332,"women"
235352,47,"men"
235352,167,"women"
235422,223,"men"
235422,727,"women"
235431,2750,"men"
235431,4810,"women"
235501,136,"men"
235501,209,"women"
235547,118,"men"
235547,772,"women"
235671,3831,"men"
235671,2478,"women"
235699,1868,"men"
235699,2702,"women"
235750,1020,"men"
235750,2400,"women"
236018,28,"men"
236018,62,"women"
236072,3249,"men"
236072,4885,"women"
236133,401,"men"
236133,671,"women"
236188,3537,"men"
236188,4329,"women"
236212,1185,"men"
236212,278,"women"
236230,1078,"men"
236230,2048,"women"
236258,1046,"men"
236258,1698,"women"
236328,823,"men"
236328,1183,"women"
236382,3172,"men"
236382,1760,"women"
236452,795,"men"
236452,950,"women"
236504,5496,"men"
236504,2301,"women"
236513,3671,"men"
236513,4942,"women"
236577,947,"men"
236577,1989,"women"
236595,2928,"men"
236595,5053,"women"
236610,2818,"men"
236610,4114,"women"
236638,2723,"men"
236638,3556,"women"
236656,2743,"men"
236656,3958,"women"
236692,4484,"men"
236692,5185,"women"
236708,2194,"men"
236708,3250,"women"
236744,7,"men"
236744,83,"women"
236753,2995,"men"
236753,5678,"women"
236887,2457,"men"
236887,1871,"women"
236896,798,"men"
236896,929,"women"
236939,13581,"men"
236939,16127,"women"
236948,30664,"men"
236948,29551,"women"
236975,1353,"men"
236975,2262,"women"
237011,6832,"men"
237011,9305,"women"
237039,2137,"men"
237039,2812,"women"
237057,694,"men"
237057,904,"women"
237066,1049,"men"
237066,1448,"women"
237109,1701,"men"
237109,3488,"women"
237127,1,"men"
237127,64,"women"
237136,140,"men"
237136,118,"women"
237145,1,"men"
237145,30,"women"
237172,76,"men"
237172,46,"women"
237181,409,"men"
237181,279,"women"
237215,548,"men"
237215,880,"women"
237242,69,"men"
237242,39,"women"
237303,24,"men"
237303,71,"women"
237312,2517,"men"
237312,1461,"women"
237321,9,"men"
237321,85,"women"
237330,805,"men"
237330,1387,"women"
237358,326,"men"
237358,455,"women"
237367,1565,"men"
237367,2184,"women"
237385,1047,"men"
237385,959,"women"
237437,85,"men"
237437,242,"women"
237473,114,"men"
237473,38,"women"
237491,7,"men"
237491,22,"women"
237525,5175,"men"
237525,7594,"women"
237543,36,"men"
237543,73,"women"
237561,25,"men"
237561,45,"women"
237570,2,"men"
237570,125,"women"
237686,1226,"men"
237686,1942,"women"
237701,566,"men"
237701,817,"women"
237729,83,"men"
237729,133,"women"
237783,546,"men"
237783,854,"women"
237792,1410,"men"
237792,2424,"women"
237817,536,"men"
237817,1188,"women"
237844,64,"men"
237844,66,"women"
237880,388,"men"
237880,410,"women"
237899,1753,"men"
237899,2559,"women"
237905,12,"men"
237905,49,"women"
237932,959,"men"
237932,1679,"women"
237950,806,"men"
237950,826,"women"
237969,523,"men"
237969,532,"women"
237987,58,"men"
237987,413,"women"
237996,127,"men"
237996,785,"women"
238005,13,"men"
238005,104,"women"
238014,747,"men"
238014,1288,"women"
238032,12966,"men"
238032,14184,"women"
238078,503,"men"
238078,375,"women"
238096,1,"men"
238096,26,"women"
238175,3,"men"
238175,182,"women"
238193,214,"men"
238193,1890,"women"
238263,8194,"men"
238263,9651,"women"
238324,194,"men"
238324,873,"women"
238333,510,"men"
238333,570,"women"
238397,2047,"men"
238397,3417,"women"
238458,1083,"men"
238458,2227,"women"
238476,1293,"men"
238476,1604,"women"
238616,2699,"men"
238616,4041,"women"
238661,868,"men"
238661,1670,"women"
238722,9557,"men"
238722,7826,"women"
238759,6863,"men"
238759,7855,"women"
238810,10,"men"
238810,93,"women"
238980,1484,"men"
238980,2127,"women"
239008,2311,"men"
239008,2172,"women"
239017,690,"men"
239017,793,"women"
239071,682,"men"
239071,852,"women"
239080,565,"men"
239080,1193,"women"
239105,5303,"men"
239105,7024,"women"
239169,679,"men"
239169,1020,"women"
239220,2652,"men"
239220,3302,"women"
239248,8605,"men"
239248,12660,"women"
239309,200,"men"
239309,715,"women"
239318,2125,"men"
239318,848,"women"
239372,3894,"men"
239372,4059,"women"
239390,72,"men"
239390,1375,"women"
239424,127,"men"
239424,24,"women"
239442,753,"men"
239442,1123,"women"
239460,4112,"men"
239460,5509,"women"
239488,7227,"men"
239488,7903,"women"
239512,237,"men"
239512,265,"women"
239628,418,"men"
239628,344,"women"
239637,122,"men"
239637,22,"women"
239716,1026,"men"
239716,1291,"women"
239877,0,"men"
239877,86,"women"
239910,1484,"men"
239910,2055,"women"
240107,669,"men"
240107,2085,"women"
240116,5977,"men"
240116,6871,"women"
240125,5718,"men"
240125,5326,"women"
240170,2360,"men"
240170,2944,"women"
240189,6467,"men"
240189,6960,"women"
240198,2179,"men"
240198,3092,"women"
240213,16,"men"
240213,75,"women"
240268,4299,"men"
240268,6629,"women"
240277,4936,"men"
240277,7967,"women"
240329,4641,"men"
240329,6397,"women"
240338,604,"men"
240338,709,"women"
240365,6583,"men"
240365,9481,"women"
240374,2143,"men"
240374,2782,"women"
240392,1167,"men"
240392,7024,"women"
240417,4075,"men"
240417,3743,"women"
240426,1081,"men"
240426,2286,"women"
240444,25389,"men"
240444,28385,"women"
240453,11307,"men"
240453,14859,"women"
240462,4375,"men"
240462,3018,"women"
240471,2074,"men"
240471,3608,"women"
240480,3750,"men"
240480,5300,"women"
240505,2022,"men"
240505,2560,"women"
240514,1124,"men"
240514,1469,"women"
240596,780,"men"
240596,1084,"women"
240620,2164,"men"
240620,3517,"women"
240657,709,"men"
240657,1015,"women"
240666,1706,"men"
240666,2381,"women"
240693,1341,"men"
240693,1938,"women"
240709,7,"men"
240709,50,"women"
240718,1335,"men"
240718,125,"women"
240727,5517,"men"
240727,6806,"women"
240736,436,"men"
240736,965,"women"
240745,796,"men"
240745,1042,"women"
240754,1341,"men"
240754,1948,"women"
240790,549,"men"
240790,908,"women"
240879,70,"men"
240879,272,"women"
241146,101,"men"
241146,300,"women"
241182,87,"men"
241182,374,"women"
241191,408,"men"
241191,682,"women"
241216,1086,"men"
241216,697,"women"
241225,290,"men"
241225,616,"women"
241304,997,"men"
241304,2783,"women"
241331,506,"men"
241331,2570,"women"
241377,571,"men"
241377,1092,"women"
241386,51,"men"
241386,173,"women"
241395,194,"men"
241395,534,"women"
241410,2077,"men"
241410,3964,"women"
241517,143,"men"
241517,151,"women"
241614,220,"men"
241614,174,"women"
241720,252,"men"
241720,391,"women"
241739,2365,"men"
241739,4782,"women"
241766,218,"men"
241766,113,"women"
241793,202,"men"
241793,186,"women"
241836,498,"men"
241836,1139,"women"
241906,93,"men"
241906,203,"women"
241951,132,"men"
241951,404,"women"
242042,195,"men"
242042,112,"women"
242112,398,"men"
242112,462,"women"
242121,115,"men"
242121,186,"women"
242130,105,"men"
242130,412,"women"
242149,153,"men"
242149,487,"women"
242556,196,"men"
242556,100,"women"
242583,143,"men"
242583,63,"women"
242617,1560,"men"
242617,1935,"women"
242626,1473,"men"
242626,2215,"women"
242635,1060,"men"
242635,2045,"women"
242644,427,"men"
242644,737,"women"
242653,1971,"men"
242653,3239,"women"
242662,1252,"men"
242662,2179,"women"
242680,559,"men"
242680,903,"women"
242699,719,"men"
242699,1533,"women"
242705,2206,"men"
242705,1715,"women"
242723,274,"men"
242723,472,"women"
242820,497,"men"
242820,199,"women"
242945,128,"men"
242945,144,"women"
242954,41,"men"
242954,52,"women"
242972,14026,"men"
242972,26989,"women"
243081,322,"men"
243081,574,"women"
243106,952,"men"
243106,1068,"women"
243115,1194,"men"
243115,1825,"women"
243133,1501,"men"
243133,1526,"women"
243142,1063,"men"
243142,2053,"women"
243151,732,"men"
243151,1539,"women"
243179,955,"men"
243179,1965,"women"
243188,169,"men"
243188,179,"women"
243197,6132,"men"
243197,5107,"women"
243203,634,"men"
243203,1348,"women"
243212,1136,"men"
243212,1328,"women"
243221,6089,"men"
243221,9504,"women"
243346,2299,"men"
243346,3781,"women"
243443,1914,"men"
243443,3662,"women"
243498,101,"men"
243498,61,"women"
243568,214,"men"
243568,365,"women"
243577,3731,"men"
243577,1611,"women"
243586,275,"men"
243586,522,"women"
243601,4210,"men"
243601,6912,"women"
243638,937,"men"
243638,1500,"women"
243647,195,"men"
243647,281,"women"
243665,609,"men"
243665,1436,"women"
243744,11214,"men"
243744,9918,"women"
243780,33294,"men"
243780,24123,"women"
243799,2,"men"
243799,36,"women"
243823,1238,"men"
243823,1740,"women"
243832,597,"men"
243832,1541,"women"
243841,110,"men"
243841,645,"women"
244233,157,"men"
244233,466,"women"
244279,9,"men"
244279,172,"women"
244437,7994,"men"
244437,12688,"women"
244446,1599,"men"
244446,2728,"women"
244613,593,"men"
244613,27,"women"
245281,81,"men"
245281,74,"women"
245625,1537,"men"
245625,1951,"women"
245652,294,"men"
245652,248,"women"
245777,123,"men"
245777,0,"women"
245838,340,"men"
245838,911,"women"
245847,93,"men"
245847,283,"women"
245865,220,"men"
245865,1023,"women"
245883,188,"men"
245883,881,"women"
245892,146,"men"
245892,528,"women"
245953,890,"men"
245953,2026,"women"
245962,36,"men"
245962,471,"women"
245980,10,"men"
245980,51,"women"
245999,1497,"men"
245999,1492,"women"
246017,1131,"men"
246017,572,"women"
246035,240,"men"
246035,245,"women"
246071,6,"men"
246071,115,"women"
246354,7181,"men"
246354,10785,"women"
246415,3,"men"
246415,90,"women"
246460,21,"men"
246460,232,"women"
246789,101,"men"
246789,64,"women"
246813,2057,"men"
246813,3577,"women"
246895,278,"men"
246895,536,"women"
246974,80,"men"
246974,567,"women"
247010,1,"men"
247010,72,"women"
247047,3,"men"
247047,180,"women"
247065,73,"men"
247065,1011,"women"
247153,124,"men"
247153,352,"women"
247162,37,"men"
247162,53,"women"
247409,4,"men"
247409,120,"women"
247603,1796,"men"
247603,1601,"women"
247649,544,"men"
247649,440,"women"
247773,73,"men"
247773,0,"women"
247834,24263,"men"
247834,29350,"women"
247940,2734,"men"
247940,3363,"women"
248192,0,"men"
248192,39,"women"
248527,1,"men"
248527,135,"women"
248606,724,"men"
248606,574,"women"
248624,13,"men"
248624,73,"women"
248633,5,"men"
248633,70,"women"
248660,44,"men"
248660,112,"women"
248703,5,"men"
248703,448,"women"
248925,1073,"men"
248925,542,"women"
248934,7193,"men"
248934,10650,"women"
249061,2,"men"
249061,101,"women"
249238,21,"men"
249238,499,"women"
249609,153,"men"
249609,61,"women"
250027,150,"men"
250027,538,"women"
250285,495,"men"
250285,60,"women"
250744,220,"men"
250744,790,"women"
250902,6,"men"
250902,111,"women"
250993,283,"men"
250993,271,"women"
251260,2794,"men"
251260,3786,"women"
251312,144,"men"
251312,718,"women"
260363,1,"men"
260363,18,"women"
260372,71,"men"
260372,237,"women"
260664,375,"men"
260664,134,"women"
260691,303,"men"
260691,823,"women"
260789,175,"men"
260789,741,"women"
260813,34,"men"
260813,265,"women"
260929,40,"men"
260929,239,"women"
260965,2,"men"
260965,151,"women"
261436,90,"men"
261436,1336,"women"
261676,7,"men"
261676,57,"women"
261685,1,"men"
261685,55,"women"
261719,10,"men"
261719,534,"women"
261773,6,"men"
261773,31,"women"
262031,3393,"men"
262031,4984,"women"
262086,4070,"men"
262086,10065,"women"
262129,360,"men"
262129,448,"women"
262165,30,"men"
262165,22,"women"
262341,804,"men"
262341,153,"women"
262369,0,"men"
262369,119,"women"
262457,100,"men"
262457,670,"women"
262466,16,"men"
262466,28,"women"
362700,22,"men"
362700,351,"women"
363013,3,"men"
363013,52,"women"
363147,10,"men"
363147,629,"women"
363165,859,"men"
363165,684,"women"
363633,416,"men"
363633,665,"women"
363679,8,"men"
363679,384,"women"
363712,71,"men"
363712,0,"women"
363882,0,"men"
363882,140,"women"
363907,419,"men"
363907,450,"women"
363916,76,"men"
363916,251,"women"
363934,1074,"men"
363934,308,"women"
364016,4306,"men"
364016,5308,"women"
364025,9841,"men"
364025,10029,"women"
364548,221,"men"
364548,162,"women"
364575,3,"men"
364575,25,"women"
364627,216,"men"
364627,230,"women"
364636,42,"men"
364636,213,"women"
364760,3,"men"
364760,61,"women"
364946,179,"men"
364946,217,"women"
364964,2,"men"
364964,19,"women"
365091,75,"men"
365091,418,"women"
365125,5,"men"
365125,357,"women"
365198,365,"men"
365198,330,"women"
365213,394,"men"
365213,350,"women"
365240,16,"men"
365240,6,"women"
365374,1182,"men"
365374,999,"women"
