"unitid","Year","Murder","Negligent Manslaughter","Rape","Fondling","Incest","Statuatory Rape","Robbery","Aggravated Assault","Burglary","Motor Vehicle Theft","Arson"
135081005,"2022",0,0,0,0,0,0,0,0,0,0,0
135081006,"2022",0,0,0,0,0,0,0,0,0,0,0
135081007,"2022",0,0,0,0,0,0,0,0,0,0,0
135081008,"2022",0,0,0,0,0,0,0,0,0,0,0
135081009,"2022",0,0,0,0,0,0,0,0,0,0,0
135081010,"2022",0,0,0,0,0,0,0,0,0,0,0
135081011,"2022",0,0,0,0,0,0,0,0,0,0,0
135081012,"2022",0,0,0,0,0,0,0,0,0,0,0
135081013,"2022",0,0,0,0,0,0,0,0,0,0,0
135081014,"2022",0,0,0,0,0,0,0,0,0,0,0
135081015,"2022",0,0,0,0,0,0,0,0,0,0,0
135081016,"2022",0,0,0,0,0,0,0,0,0,0,0
135081017,"2022",0,0,0,0,0,0,0,0,0,0,0
135081018,"2022",0,0,0,0,0,0,0,0,0,0,0
135081019,"2022",0,0,0,0,0,0,0,0,0,0,0
135142001,"2022",0,0,0,0,0,0,0,0,0,0,0
135160001,"2022",0,0,0,0,0,0,0,0,0,0,0
135179001,"2022",0,0,0,0,0,0,0,0,0,0,0
135188001,"2022",0,0,0,0,0,0,0,0,2,0,0
135188002,"2022",0,0,0,0,0,0,0,0,0,0,0
135188003,"2022",0,0,0,0,0,0,0,0,0,0,0
135267001,"2022",0,0,0,0,0,0,0,0,0,0,0
135276001,"2022",0,0,0,0,0,0,0,0,0,0,0
135294001,"2022",0,0,0,0,0,0,0,0,0,0,0
135337001,"2022",0,0,0,0,0,0,0,0,0,0,0
135364001,"2022",0,0,0,0,0,0,0,0,0,0,0
135391001,"2022",0,0,0,0,0,0,0,0,0,0,0
135391002,"2022",0,0,0,0,0,0,0,0,0,0,0
135391003,"2022",0,0,0,0,0,0,0,0,0,0,0
135407001,"2022",0,0,0,0,0,0,0,0,0,0,0
135522001,"2022",0,0,0,0,0,0,0,0,0,0,0
135559001,"2022",0,0,0,0,0,0,0,0,0,0,0
135610001,"2022",0,0,0,0,0,0,0,0,0,0,0
135647001,"2022",0,0,0,0,0,0,0,0,0,0,0
135647002,"2022",0,0,0,0,0,0,0,0,0,0,0
135717001,"2022",0,0,0,0,0,0,0,1,0,0,0
135717002,"2022",0,0,0,0,0,0,0,0,1,0,0
135717003,"2022",0,0,0,1,0,0,0,0,0,2,0
135717005,"2022",0,0,0,0,0,0,0,0,1,0,0
135717006,"2022",0,0,0,0,0,0,0,0,0,0,0
135717007,"2022",0,0,0,0,0,0,0,0,0,0,0
135717008,"2022",0,0,0,1,0,0,0,0,0,0,0
135717009,"2022",0,0,0,1,0,0,0,0,0,0,0
135726001,"2022",0,0,8,6,0,0,1,1,8,19,0
135726002,"2022",0,0,0,0,0,0,0,1,3,2,0
135726003,"2022",0,0,0,0,0,0,0,0,0,0,0
135735001,"2022",0,0,0,0,0,0,0,0,1,3,0
136109001,"2022",0,0,0,0,0,0,0,0,0,0,0
136145001,"2022",0,0,0,0,0,0,0,0,0,0,0
136172001,"2022",0,0,11,4,0,1,0,0,3,3,0
136215001,"2022",0,0,6,2,0,0,0,0,2,5,0
136215004,"2022",0,0,0,0,0,0,0,0,0,0,0
136215005,"2022",0,0,0,0,0,0,0,0,0,0,0
136215006,"2022",0,0,0,0,0,0,0,0,0,0,0
136215007,"2022",0,0,0,0,0,0,0,0,0,0,0
136215008,"2022",0,0,0,0,0,0,0,0,0,0,0
136215009,"2022",0,0,0,0,0,0,0,0,0,0,0
136215010,"2022",0,0,0,0,0,0,0,0,0,0,0
136215012,"2022",0,0,0,0,0,0,0,0,0,0,0
136215015,"2022",0,0,0,0,0,0,0,0,0,0,0
136215016,"2022",0,0,0,0,0,0,0,0,0,0,0
136233001,"2022",0,0,0,0,0,0,0,0,0,0,0
136233002,"2022",0,0,0,0,0,0,0,0,0,0,0
136233003,"2022",0,0,0,0,0,0,0,0,0,0,0
136233004,"2022",0,0,0,0,0,0,0,0,0,0,0
136233005,"2022",0,0,0,0,0,0,0,0,0,0,0
136233006,"2022",0,0,0,0,0,0,0,0,0,0,0
136303001,"2022",0,0,0,0,0,0,0,0,1,0,0
136330001,"2022",0,0,0,0,0,0,0,0,1,2,0
136330002,"2022",0,0,0,0,0,0,0,0,0,0,0
136358001,"2022",0,0,0,0,0,0,0,0,0,0,0
136358002,"2022",0,0,0,0,0,0,0,0,0,0,0
136358003,"2022",0,0,0,0,0,0,0,0,0,0,0
136358004,"2022",0,0,0,0,0,0,0,0,0,0,0
136358005,"2022",0,0,0,0,0,0,0,0,0,0,0
136400001,"2022",0,0,0,0,0,0,0,0,0,0,0
136400002,"2022",0,0,0,0,0,0,0,0,1,0,0
136400003,"2022",0,0,0,0,0,0,0,0,0,0,0
136400004,"2022",0,0,0,0,0,0,0,0,0,0,0
136400005,"2022",0,0,0,0,0,0,0,0,0,0,0
136473001,"2022",0,0,0,0,0,0,0,0,1,0,0
136473002,"2022",0,0,0,0,0,0,0,0,1,0,0
136473003,"2022",0,0,0,0,0,0,0,0,0,0,0
136473004,"2022",0,0,0,0,0,0,0,0,0,0,0
136473005,"2022",0,0,0,0,0,0,0,0,0,0,0
136473006,"2022",0,0,0,0,0,0,0,0,0,0,0
136491001,"2022",0,0,0,0,0,0,0,0,0,0,0
136516001,"2022",0,0,0,0,0,0,0,0,0,0,0
136516002,"2022",0,0,0,0,0,0,0,0,0,0,0
136516003,"2022",0,0,0,0,0,0,0,0,0,0,0
136516004,"2022",0,0,0,0,0,0,0,0,0,0,0
136516006,"2022",0,0,0,0,0,0,0,0,0,0,0
136516007,"2022",0,0,0,0,0,0,0,0,0,0,0
136516008,"2022",0,0,0,0,0,0,0,0,0,0,0
136659001,"2022",0,0,0,0,0,0,0,0,0,0,0
136701001,"2022",0,0,0,0,0,0,0,0,2,0,0
136765001,"2022",0,0,0,0,0,0,0,0,0,0,0
136774001,"2022",0,0,3,1,0,0,0,0,1,1,0
136826001,"2022",0,0,0,0,0,0,0,0,0,0,0
136950001,"2022",0,0,7,5,0,0,0,0,2,1,9
137023001,"2022",0,0,0,0,0,0,0,0,0,0,0
137023002,"2022",0,0,0,0,0,0,0,0,0,0,0
137032001,"2022",0,0,5,3,0,0,0,0,1,0,0
137032005,"2022",0,0,0,0,0,0,0,0,0,0,0
137032008,"2022",0,0,0,0,0,0,0,0,0,0,0
137078001,"2022",0,0,0,0,0,0,0,0,0,0,0
137078002,"2022",0,0,0,0,0,0,0,0,0,0,0
137078003,"2022",0,0,0,0,0,0,0,0,0,0,0
137078004,"2022",0,0,0,0,0,0,0,0,0,0,0
137078006,"2022",0,0,0,0,0,0,0,0,1,0,0
137078007,"2022",0,0,0,0,0,0,0,0,0,0,0
137078008,"2022",0,0,0,0,0,0,0,0,0,0,0
137078009,"2022",0,0,0,0,0,0,0,0,0,0,0
137078010,"2022",0,0,0,0,0,0,0,0,0,0,0
137087001,"2022",0,0,0,0,0,0,0,0,0,0,0
137096001,"2022",0,0,0,0,0,0,0,0,1,0,0
137096002,"2022",0,0,0,0,0,0,0,0,0,0,0
137096003,"2022",0,0,0,0,0,0,0,0,0,0,0
137096004,"2022",0,0,0,0,0,0,0,0,0,0,0
137096005,"2022",0,0,0,0,0,0,0,0,0,0,0
137096006,"2022",0,0,0,0,0,0,0,0,0,0,0
137096007,"2022",0,0,0,0,0,0,0,0,0,0,0
137120001,"2022",0,0,0,0,0,0,0,0,0,0,0
137209001,"2022",0,0,0,1,0,0,0,0,0,0,0
137209002,"2022",0,0,0,0,0,0,0,0,0,0,0
137209004,"2022",0,0,0,0,0,0,0,0,0,0,0
137209005,"2022",0,0,0,0,0,0,0,0,0,0,0
137209006,"2022",0,0,0,0,0,0,0,0,0,0,0
137245001,"2022",0,0,0,0,0,0,0,0,0,0,0
137272001,"2022",0,0,0,0,0,0,0,0,0,0,0
137281001,"2022",0,0,0,0,0,0,0,0,0,0,0
137281002,"2022",0,0,0,0,0,0,0,0,0,0,0
137281003,"2022",0,0,0,0,0,0,0,0,0,0,0
137281005,"2022",0,0,0,0,0,0,0,0,0,0,0
137315001,"2022",0,0,0,0,0,0,0,0,0,1,0
137315002,"2022",0,0,0,0,0,0,0,0,0,0,0
137315003,"2022",0,0,0,0,0,0,0,0,0,0,0
137315004,"2022",0,0,0,0,0,0,0,0,0,0,0
137315005,"2022",0,0,0,0,0,0,0,0,0,0,0
137315006,"2022",0,0,0,0,0,0,0,0,0,0,0
137315007,"2022",0,0,0,0,0,0,0,0,0,0,0
137351001,"2022",0,0,6,6,0,0,0,2,10,5,0
137351006,"2022",0,0,0,0,0,0,0,0,0,0,0
137351007,"2022",0,0,0,0,0,0,0,0,0,1,0
137351008,"2022",0,0,0,0,0,0,0,0,0,1,0
137476001,"2022",0,0,0,0,0,0,0,0,0,0,0
137546001,"2022",0,0,1,2,0,0,0,1,2,1,0
137546002,"2022",0,0,0,0,0,0,0,0,3,2,0
137546004,"2022",0,0,0,0,0,0,0,0,0,0,0
137564001,"2022",0,0,1,3,0,0,0,0,1,0,0
137564002,"2022",0,0,0,0,0,0,0,0,0,0,0
137564004,"2022",0,0,0,0,0,0,0,0,0,0,0
137564005,"2022",0,0,0,0,0,0,0,0,0,0,0
137564006,"2022",0,0,0,0,0,0,0,0,0,0,0
137564007,"2022",0,0,0,0,0,0,0,0,0,0,0
137564008,"2022",0,0,0,0,0,0,0,0,0,0,0
137564009,"2022",0,0,0,0,0,0,0,0,0,0,0
137564010,"2022",0,0,0,0,0,0,0,0,0,1,0
137564011,"2022",0,0,0,0,0,0,0,0,0,0,0
137564012,"2022",0,0,0,0,0,0,0,0,0,1,0
137564015,"2022",0,0,0,0,0,0,0,0,0,0,0
137564016,"2022",0,0,0,0,0,0,0,0,0,0,0
137564017,"2022",0,0,0,0,0,0,0,0,0,0,0
137564018,"2022",0,0,0,0,0,0,0,0,0,0,0
137564019,"2022",0,0,0,0,0,0,0,0,0,0,0
137564020,"2022",0,0,0,0,0,0,0,0,0,0,0
137564021,"2022",0,0,0,0,0,0,0,0,0,0,0
137564022,"2022",0,0,0,0,0,0,0,1,0,0,0
137564023,"2022",0,0,0,0,0,0,0,0,0,0,0
137564024,"2022",0,0,0,0,0,0,0,0,0,0,0
137564025,"2022",0,0,0,0,0,0,0,1,0,0,0
137564026,"2022",0,0,0,0,0,0,0,0,0,0,0
137564027,"2022",0,0,0,0,0,0,0,0,0,0,0
137591001,"2022",0,0,0,0,0,0,0,0,0,0,0
137591002,"2022",0,0,0,0,0,0,0,0,0,0,0
137713001,"2022",0,0,0,0,0,0,0,0,0,0,0
137759001,"2022",0,0,0,0,0,0,0,0,1,0,0
137759002,"2022",0,0,0,0,0,0,0,0,0,0,0
137759003,"2022",0,0,0,0,0,0,0,0,0,0,0
137759005,"2022",0,0,0,0,0,0,0,0,0,0,0
137759006,"2022",0,0,0,0,0,0,0,0,0,0,0
137759007,"2022",0,0,0,0,0,0,0,0,0,0,0
137759008,"2022",0,0,0,0,0,0,0,0,0,0,0
137777001,"2022",0,0,0,0,0,0,0,0,0,0,0
137847001,"2022",0,0,4,3,0,0,0,2,4,1,0
137856001,"2022",0,0,0,0,0,0,0,0,0,0,0
137865001,"2022",0,0,0,0,0,0,0,0,0,0,0
137953001,"2022",0,0,0,0,0,0,0,0,0,0,0
137962001,"2022",0,0,0,0,0,0,0,0,0,0,0
138187001,"2022",0,0,0,0,0,0,0,0,0,0,0
138187002,"2022",0,0,0,0,0,0,0,0,1,1,0
138187003,"2022",0,0,0,0,0,0,0,0,0,0,0
138187004,"2022",0,0,0,0,0,0,0,1,0,0,0
138187006,"2022",0,0,0,0,0,0,0,0,0,0,0
138187007,"2022",0,0,0,0,0,0,0,0,0,0,0
138187009,"2022",0,0,0,0,0,0,0,0,0,0,0
138187010,"2022",0,0,0,0,0,0,0,0,0,0,0
138187011,"2022",0,0,0,0,0,0,0,0,0,0,0
138187012,"2022",0,0,2,3,0,0,0,0,0,0,0
138275001,"2022",0,0,1,0,0,0,0,0,0,0,0
138284001,"2022",0,0,0,0,0,0,0,0,0,0,0
138293001,"2022",0,0,0,0,0,0,0,0,2,0,0
138309001,"2022",0,0,0,0,0,0,0,0,0,0,0
138309002,"2022",0,0,0,0,0,0,0,0,0,0,0
138309004,"2022",0,0,0,0,0,0,0,0,0,0,0
138309007,"2022",0,0,0,0,0,0,0,0,0,0,0
138309008,"2022",0,0,0,0,0,0,0,0,0,0,0
138354001,"2022",0,0,8,2,0,0,0,0,3,2,0
138354002,"2022",0,0,0,0,0,0,0,0,0,0,0
138372001,"2022",0,0,0,1,0,0,0,0,0,0,0
138479001,"2022",0,0,0,0,0,0,0,0,0,0,0
138488001,"2022",0,0,0,0,0,0,0,0,0,0,0
138488002,"2022",0,0,0,0,0,0,0,0,0,0,0
138497001,"2022",0,0,0,0,0,0,0,0,0,0,0
138558001,"2022",0,0,0,0,0,0,0,0,0,0,0
138558003,"2022",0,0,0,0,0,0,0,0,0,0,0
138600001,"2022",0,0,1,0,0,0,0,0,0,2,0
138655001,"2022",0,0,0,0,0,0,0,0,0,0,0
138664001,"2022",0,0,0,0,0,0,0,0,0,0,0
138682001,"2022",0,0,0,0,0,0,0,0,0,0,0
138716001,"2022",0,0,0,1,0,1,3,1,7,1,0
138716002,"2022",0,0,0,0,0,0,0,0,0,0,0
138716003,"2022",0,0,0,0,0,0,0,0,0,0,0
138761001,"2022",0,0,0,0,0,0,0,0,0,0,0
138822001,"2022",0,0,0,0,0,0,0,0,0,0,0
138840001,"2022",0,0,0,0,0,0,0,0,0,0,0
138840002,"2022",0,0,0,0,0,0,0,0,0,0,0
138868001,"2022",0,0,0,0,0,0,0,0,0,1,0
138901001,"2022",0,0,0,0,0,0,0,0,0,0,0
138929001,"2022",0,0,0,0,0,0,0,0,0,0,0
138938001,"2022",0,0,0,0,0,0,0,0,0,0,0
138947001,"2022",0,0,3,2,0,0,1,3,4,1,0
138956001,"2022",0,0,0,0,0,0,0,0,0,0,0
138956003,"2022",0,0,0,0,0,0,0,0,0,0,0
138956004,"2022",0,0,0,0,0,0,0,0,0,0,0
138956005,"2022",0,0,0,0,0,0,0,0,0,0,0
139144001,"2022",0,0,3,3,0,0,0,0,0,1,0
139153001,"2022",0,0,0,0,0,0,0,0,0,0,0
139199001,"2022",0,0,1,0,0,0,0,0,0,0,0
139199003,"2022",0,0,0,0,0,0,0,0,0,0,0
139205001,"2022",0,0,0,0,0,0,0,0,3,0,0
139250001,"2022",0,0,1,0,0,0,0,1,0,3,0
139250002,"2022",0,0,0,0,0,0,0,0,0,0,0
139278001,"2022",0,0,0,0,0,0,0,0,0,0,0
139278002,"2022",0,0,0,0,0,0,0,0,0,0,0
139278003,"2022",0,0,0,0,0,0,0,0,0,0,0
139278004,"2022",0,0,0,0,0,0,0,0,0,0,0
139278005,"2022",0,0,0,0,0,0,0,0,0,0,0
139278006,"2022",0,0,0,0,0,0,0,0,0,0,0
139278007,"2022",0,0,0,0,0,0,0,0,0,0,0
139278008,"2022",0,0,0,0,0,0,0,0,0,0,0
139278009,"2022",0,0,0,0,0,0,0,0,0,0,0
139311001,"2022",0,0,2,1,0,0,0,2,5,1,0
139311002,"2022",0,0,0,0,0,0,0,0,0,0,0
139311003,"2022",0,0,0,0,0,0,0,0,0,0,0
139348001,"2022",0,0,0,0,0,0,0,0,0,0,0
139357001,"2022",0,0,0,0,0,0,0,0,0,0,0
139366001,"2022",0,0,3,3,0,0,0,0,5,1,0
139366002,"2022",0,0,0,1,0,0,0,0,0,0,0
139384001,"2022",0,0,0,0,0,0,0,0,0,0,0
139384002,"2022",0,0,0,0,0,0,0,0,0,0,0
139384003,"2022",0,0,0,0,0,0,0,0,0,0,0
139384004,"2022",0,0,0,0,0,0,0,0,0,0,0
139384005,"2022",0,0,0,0,0,0,0,0,0,0,0
139384007,"2022",0,0,0,0,0,0,0,0,0,0,0
139393001,"2022",0,0,0,0,0,0,0,0,6,0,0
139463001,"2022",0,0,3,0,0,0,0,0,0,0,0
139463002,"2022",0,0,0,0,0,0,0,0,0,0,0
139506001,"2022",0,0,0,0,0,0,0,0,0,0,0
139579001,"2022",0,0,0,0,0,0,0,0,0,0,0
139579003,"2022",0,0,0,0,0,0,0,0,0,0,0
139621001,"2022",0,0,0,0,0,0,0,2,0,0,0
139621003,"2022",0,0,20,2,0,0,2,2,10,0,0
139621004,"2022",0,0,0,2,0,0,0,0,2,0,0
139630001,"2022",0,0,0,0,0,0,0,0,0,0,0
139658001,"2022",0,0,14,12,0,0,0,6,28,1,1
139658003,"2022",0,0,0,4,0,0,2,2,3,2,0
139658004,"2022",0,0,0,0,0,0,0,0,0,0,0
139658005,"2022",0,0,0,0,0,0,0,0,0,0,0
139658006,"2022",0,0,0,2,0,0,0,1,0,0,0
139658007,"2022",0,0,0,1,0,0,0,0,0,1,0
139658009,"2022",0,0,0,0,0,0,0,0,0,1,1
139658010,"2022",0,0,0,2,0,0,0,0,0,0,0
139658011,"2022",0,0,0,0,0,0,0,0,0,0,0
139700001,"2022",0,0,0,0,0,0,0,0,0,0,0
139700002,"2022",0,0,0,1,0,0,0,0,0,0,0
139700003,"2022",0,0,0,0,0,0,0,0,0,0,0
139700006,"2022",0,0,0,0,0,0,0,0,0,0,0
139700008,"2022",0,0,0,0,0,0,0,0,0,0,0
139719001,"2022",0,0,0,0,0,0,0,1,1,2,0
139746001,"2022",0,0,0,0,0,0,0,0,0,0,0
139755001,"2022",0,0,2,5,0,0,2,4,12,31,1
139755002,"2022",0,0,0,0,0,0,0,0,0,0,0
139755003,"2022",0,0,0,0,0,0,0,0,0,0,0
139755004,"2022",0,0,0,0,0,0,0,0,0,0,0
139764001,"2022",0,0,0,0,0,0,0,0,0,0,0
139861001,"2022",0,0,4,2,0,0,0,1,4,2,1
139931001,"2022",0,0,20,2,0,0,2,2,10,0,0
139931002,"2022",0,0,1,0,0,0,0,0,1,1,0
139931003,"2022",0,0,0,0,0,0,0,0,0,0,0
139940001,"2022",0,0,8,7,0,0,1,1,2,2,1
139959001,"2022",0,0,14,4,0,0,1,1,10,5,1
139968001,"2022",0,0,3,1,0,0,1,2,2,1,0
139986001,"2022",0,0,0,0,0,0,0,0,1,0,0
139986002,"2022",0,0,0,0,0,0,0,0,0,0,0
139986003,"2022",0,0,0,0,0,0,0,0,0,0,0
139986005,"2022",0,0,0,0,0,0,0,0,0,0,0
139986007,"2022",0,0,0,0,0,0,0,0,0,0,0
139995001,"2022",0,0,0,0,0,0,0,0,0,0,0
140003001,"2022",0,0,0,0,0,0,0,0,0,0,0
140012001,"2022",0,0,0,0,0,0,0,0,0,1,0
140012002,"2022",0,0,0,0,0,0,0,0,0,0,0
140146001,"2022",0,0,0,0,0,0,0,0,0,0,0
140234001,"2022",0,0,0,0,0,0,0,0,5,0,0
140243001,"2022",0,0,0,0,0,0,0,0,0,0,0
140243002,"2022",0,0,0,0,0,0,0,0,1,0,0
140243003,"2022",0,0,0,0,0,0,0,0,0,0,0
140243004,"2022",0,0,0,0,0,0,0,0,0,0,0
140243005,"2022",0,0,0,0,0,0,0,0,0,0,0
140243006,"2022",0,0,0,0,0,0,0,0,0,0,0
140243008,"2022",0,0,0,0,0,0,0,0,1,0,0
140243009,"2022",0,0,0,0,0,0,0,0,0,0,0
140243010,"2022",0,0,0,0,0,0,0,0,0,0,0
140243012,"2022",0,0,0,0,0,0,0,0,0,0,0
140243013,"2022",0,0,0,0,0,0,0,0,0,0,0
140252001,"2022",0,0,0,0,0,0,0,0,5,0,0
140331001,"2022",0,0,0,0,0,0,0,0,0,0,0
140331002,"2022",0,0,0,0,0,0,0,0,0,0,0
140331003,"2022",0,0,0,0,0,0,0,0,0,0,0
140331004,"2022",0,0,0,0,0,0,0,0,0,0,0
140331005,"2022",0,0,0,0,0,0,0,0,0,0,0
140331006,"2022",0,0,0,0,0,0,0,0,0,0,0
140331007,"2022",0,0,0,0,0,0,0,0,0,0,0
140331008,"2022",0,0,0,0,0,0,0,0,0,0,0
140340001,"2022",0,0,0,0,0,0,0,0,0,0,0
140447001,"2022",0,0,13,7,0,0,1,0,2,8,0
140447002,"2022",0,0,0,2,0,0,0,0,0,1,0
140447003,"2022",0,0,0,0,0,0,0,0,0,0,0
140447004,"2022",0,0,0,0,0,0,0,0,0,0,0
140553001,"2022",0,0,1,3,0,0,0,0,4,4,0
140562001,"2022",0,0,0,0,0,0,0,0,0,0,0
140571001,"2022",0,0,0,0,0,0,0,0,0,0,0
140678001,"2022",0,0,0,0,0,0,0,0,0,1,0
140678002,"2022",0,0,0,0,0,0,0,0,0,0,0
140678003,"2022",0,0,0,0,0,0,0,0,1,0,0
140696001,"2022",0,0,0,1,0,0,0,1,1,0,0
140720001,"2022",0,0,1,0,0,0,0,0,0,0,0
140818001,"2022",0,0,1,0,0,0,1,0,0,0,0
140818002,"2022",0,0,0,0,0,0,0,0,0,0,0
140827001,"2022",0,0,0,0,0,0,0,0,0,0,0
140872001,"2022",0,0,0,1,0,0,0,0,1,0,0
140942001,"2022",0,0,0,0,0,0,0,1,1,0,0
140942002,"2022",0,0,0,0,0,0,0,0,0,0,0
140942005,"2022",0,0,0,0,0,0,0,0,0,0,0
140942006,"2022",0,0,0,0,0,0,0,0,0,0,0
140951001,"2022",0,0,5,7,0,0,1,1,0,2,0
140951002,"2022",0,0,0,0,0,0,0,0,0,0,0
140951003,"2022",0,0,1,0,0,0,0,1,1,0,0
140960001,"2022",0,0,2,5,0,0,1,1,2,1,0
140988001,"2022",0,0,0,0,0,0,0,0,0,0,0
141006001,"2022",0,0,0,0,0,0,0,0,0,0,0
141006002,"2022",0,0,0,0,0,0,0,0,0,0,0
141060001,"2022",0,0,0,0,0,0,0,0,2,0,0
141167001,"2022",0,0,0,0,0,0,0,0,0,0,0
141185001,"2022",0,0,0,2,0,0,0,0,0,0,0
141237001,"2022",0,0,0,0,0,0,0,0,0,0,0
141255001,"2022",0,0,0,0,0,0,0,0,0,0,0
141255003,"2022",0,0,0,0,0,0,0,0,0,0,0
141255006,"2022",0,0,0,0,0,0,0,0,0,0,0
141255007,"2022",0,0,0,0,0,0,0,0,0,0,0
141264001,"2022",0,0,4,0,0,0,1,3,3,3,0
141325001,"2022",0,0,0,0,0,0,0,0,0,0,0
141334001,"2022",0,0,1,2,0,0,1,0,0,0,0
141334002,"2022",0,0,0,0,0,0,0,0,0,0,0
141361001,"2022",0,0,1,1,0,0,0,0,0,0,0
141486001,"2022",0,0,0,0,0,0,0,0,0,0,0
141565001,"2022",0,0,0,2,0,0,0,0,1,7,0
141574001,"2022",0,0,4,8,0,0,2,10,42,24,5
141574002,"2022",0,0,0,0,0,0,0,0,0,0,0
141608001,"2022",0,0,0,0,0,0,0,0,0,0,0
141644001,"2022",1,0,3,0,0,0,1,1,1,4,0
141644002,"2022",0,0,0,0,0,0,0,0,0,0,0
141644003,"2022",0,0,0,0,0,0,0,0,0,0,0
141644004,"2022",0,0,0,0,0,0,0,0,0,0,0
141680001,"2022",0,0,0,0,0,0,0,0,0,0,1
141680002,"2022",0,0,0,0,0,0,0,0,0,0,0
141680004,"2022",0,0,0,0,0,0,0,0,1,0,0
141796001,"2022",0,0,0,0,0,0,0,0,1,0,0
141802001,"2022",0,0,0,0,0,0,0,0,0,0,0
141811001,"2022",0,0,0,0,0,0,0,0,0,0,0
141811002,"2022",0,0,0,0,0,0,0,0,0,0,0
141839001,"2022",0,0,0,0,0,0,0,0,3,0,0
141839002,"2022",0,0,0,0,0,0,0,0,0,0,0
141839003,"2022",0,0,0,0,0,0,0,0,2,0,0
141839004,"2022",0,0,0,0,0,0,0,0,0,0,0
141839005,"2022",0,0,0,0,0,0,0,0,0,0,0
141981001,"2022",0,0,0,1,0,0,0,0,0,0,0
141990001,"2022",0,0,0,0,0,0,0,1,2,1,0
142054001,"2022",0,0,0,0,0,0,0,0,0,0,0
142090001,"2022",0,0,0,0,0,0,0,0,1,0,0
142115001,"2022",0,0,7,1,0,0,0,0,0,6,2
142115004,"2022",0,0,0,0,0,0,0,0,0,0,0
142115005,"2022",0,0,0,0,0,0,0,0,0,0,0
142179001,"2022",0,0,0,0,0,0,0,0,0,0,0
142276001,"2022",0,0,1,1,0,0,0,1,19,1,0
142276002,"2022",0,0,0,0,0,0,0,0,0,0,0
142276003,"2022",0,0,0,0,0,0,0,0,0,0,0
142276004,"2022",0,0,0,0,0,0,0,0,0,0,0
142276005,"2022",0,0,0,0,0,0,0,0,1,0,0
142276006,"2022",0,0,0,0,0,0,0,0,0,0,0
142285001,"2022",0,0,0,0,0,0,3,0,0,1,0
142285002,"2022",0,0,0,0,0,0,0,0,0,0,0
142285003,"2022",0,0,0,0,0,0,0,0,0,0,0
142285004,"2022",0,0,0,0,0,0,0,0,1,0,0
142285006,"2022",0,0,0,0,0,0,0,0,0,0,0
142294001,"2022",0,0,3,1,0,0,0,0,8,1,0
142328001,"2022",0,0,1,0,0,0,0,0,7,0,0
142328002,"2022",0,0,0,0,0,0,0,0,0,0,0
142328003,"2022",0,0,0,0,0,0,0,0,0,0,0
142328004,"2022",0,0,0,0,0,0,0,0,0,0,0
142328005,"2022",0,0,0,0,0,0,0,0,0,0,0
142407001,"2022",0,0,0,0,0,0,0,0,0,0,0
142443001,"2022",0,0,0,0,0,0,0,4,0,1,0
142443003,"2022",0,0,0,0,0,0,0,0,0,0,0
142443006,"2022",0,0,0,0,0,0,0,0,0,0,0
142443007,"2022",0,0,0,0,0,0,0,0,0,0,0
142443008,"2022",0,0,0,0,0,0,0,0,1,0,0
142461001,"2022",0,0,0,0,0,0,0,0,0,1,0
142489001,"2022",0,0,0,0,0,0,0,0,0,0,0
142522001,"2022",0,0,15,26,0,0,0,9,1,1,0
142559001,"2022",0,0,0,0,0,0,0,2,0,1,0
142559002,"2022",0,0,0,1,0,0,0,0,0,0,0
142559003,"2022",0,0,0,0,0,0,0,0,0,0,0
142559004,"2022",0,0,0,0,0,0,0,0,0,0,0
142559011,"2022",0,0,0,0,0,0,0,0,0,0,0
142832001,"2022",0,0,0,0,0,0,0,0,0,0,0
142832002,"2022",0,0,0,0,0,0,0,0,0,0,0
142887001,"2022",0,0,0,0,0,0,0,0,0,0,0
143048001,"2022",0,0,0,0,0,0,0,0,0,0,1
143084001,"2022",0,0,5,2,0,0,0,0,2,3,0
143118001,"2022",0,0,1,0,0,0,0,0,0,0,0
143118002,"2022",0,0,0,0,0,0,0,0,0,0,0
143215001,"2022",0,0,0,0,0,0,0,0,2,1,0
143215002,"2022",0,0,0,0,0,0,0,0,0,0,0
143215003,"2022",0,0,0,0,0,0,0,0,0,0,0
143215004,"2022",0,0,0,0,0,0,0,0,0,0,0
143215005,"2022",0,0,0,0,0,0,0,0,0,0,0
143215006,"2022",0,0,0,0,0,0,0,0,0,0,0
143233001,"2022",0,0,0,0,0,0,0,0,0,0,0
143279001,"2022",0,0,0,0,0,0,0,0,0,0,0
143279002,"2022",0,0,0,0,0,0,0,0,0,0,0
143279003,"2022",0,0,0,0,0,0,0,0,0,0,0
143279004,"2022",0,0,0,0,0,0,0,0,0,0,0
143288001,"2022",0,0,0,0,0,0,0,0,0,0,0
143297001,"2022",0,0,0,0,0,0,0,0,0,0,0
143358001,"2022",0,0,8,6,0,0,1,0,0,10,1
143358002,"2022",0,0,0,0,0,0,0,0,0,0,0
143376001,"2022",0,0,0,0,0,0,0,0,0,0,0
143376002,"2022",0,0,0,0,0,0,0,0,0,0,0
143464001,"2022",0,0,0,0,0,0,0,0,0,0,0
143473001,"2022",0,0,0,0,0,0,0,0,0,0,0
143482001,"2022",0,0,0,0,0,0,0,0,0,0,0
143491001,"2022",0,0,0,0,0,0,0,0,0,0,0
