UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
183345,2,  1,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",93,"R",138,"Z",0,"Z",0,"R",96,"R",140,"R",1,"R",2,"Z",0,"R",1,"R",1,"R",231,"Z",0,"R",236
183488,1,999,"Z",0,"Z",0,"R",33,"R",184,"Z",0,"Z",0,"R",27,"R",23,"R",13,"R",137,"R",13,"R",113,"R",1,"R",12,"R",87,"R",469,"Z",0,"R",217,"Z",0,"R",50,"R",150,"R",126,"R",13,"R",556
183488,2,  1,"Z",0,"Z",0,"R",33,"R",184,"Z",0,"Z",0,"R",27,"R",23,"R",13,"R",137,"R",13,"R",113,"R",1,"R",12,"R",87,"R",469,"Z",0,"R",217,"Z",0,"R",50,"R",150,"R",126,"R",13,"R",556
183600,1,999,"Z",0,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"Z",0,"R",1,"R",40,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",41
183600,2,  1,"Z",0,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"Z",0,"R",1,"R",40,"R",30,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",41
183655,1,999,"Z",0,"Z",0,"R",417,"R",909,"R",7,"R",20,"R",335,"R",403,"R",329,"R",607,"R",2075,"R",3398,"R",610,"R",423,"R",3773,"R",5760,"Z",0,"R",1326,"R",27,"R",738,"R",936,"R",5473,"R",1033,"R",9533
183655,2,  1,"Z",0,"Z",0,"R",417,"R",909,"R",7,"R",20,"R",335,"R",403,"R",329,"R",607,"R",2075,"R",3398,"R",610,"R",423,"R",3773,"R",5760,"Z",0,"R",1326,"R",27,"R",738,"R",936,"R",5473,"R",1033,"R",9533
183725,1,999,"Z",0,"Z",0,"R",8,"R",121,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",263,"R",11,"R",206,"Z",0,"Z",0,"R",31,"R",590,"Z",0,"R",129,"Z",0,"Z",0,"R",275,"R",217,"Z",0,"R",621
183725,2,  1,"Z",0,"Z",0,"R",8,"R",121,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",263,"R",11,"R",206,"Z",0,"Z",0,"R",31,"R",590,"Z",0,"R",129,"Z",0,"Z",0,"R",275,"R",217,"Z",0,"R",621
183743,1,999,"R",535,"R",880,"R",531,"R",787,"R",19,"R",20,"R",1137,"R",1261,"R",1772,"R",2491,"R",4482,"R",5468,"R",497,"R",670,"R",8973,"R",11577,"R",1415,"R",1318,"R",39,"R",2398,"R",4263,"R",9950,"R",1167,"R",20550
183743,2,  1,"R",535,"R",880,"R",531,"R",787,"R",19,"R",20,"R",1137,"R",1261,"R",1772,"R",2491,"R",4482,"R",5468,"R",497,"R",670,"R",8973,"R",11577,"R",1415,"R",1318,"R",39,"R",2398,"R",4263,"R",9950,"R",1167,"R",20550
183789,1,999,"R",25,"R",45,"R",127,"R",363,"R",1,"R",8,"R",72,"R",87,"R",267,"R",726,"R",248,"R",962,"R",26,"R",52,"R",766,"R",2243,"R",70,"R",490,"R",9,"R",159,"R",993,"R",1210,"R",78,"R",3009
183789,2,  1,"R",25,"R",45,"R",127,"R",363,"R",1,"R",8,"R",72,"R",87,"R",267,"R",726,"R",248,"R",962,"R",26,"R",52,"R",766,"R",2243,"R",70,"R",490,"R",9,"R",159,"R",993,"R",1210,"R",78,"R",3009
183804,1,999,"R",150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",4512,"Z",0,"Z",0,"Z",0,"R",4669,"Z",0,"R",150,"Z",0,"Z",0,"Z",0,"R",7,"R",4512,"Z",0,"R",4669
183804,2,  1,"R",130,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1996,"Z",0,"Z",0,"Z",0,"R",2127,"Z",0,"R",130,"Z",0,"Z",0,"Z",0,"R",1,"R",1996,"Z",0,"R",2127
183804,4,  3,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",2516,"Z",0,"Z",0,"Z",0,"R",2542,"Z",0,"R",20,"Z",0,"Z",0,"Z",0,"R",6,"R",2516,"Z",0,"R",2542
183822,1,999,"R",20,"R",18,"R",399,"R",968,"R",2,"R",4,"R",37,"R",63,"R",136,"R",355,"R",146,"R",236,"R",49,"R",152,"R",789,"R",1796,"R",38,"R",1367,"R",6,"R",100,"R",491,"R",382,"R",201,"R",2585
183822,2,  1,"R",20,"R",18,"R",399,"R",968,"R",2,"R",4,"R",37,"R",63,"R",136,"R",355,"R",146,"R",236,"R",49,"R",152,"R",789,"R",1796,"R",38,"R",1367,"R",6,"R",100,"R",491,"R",382,"R",201,"R",2585
183859,1,999,"R",35,"R",77,"R",776,"R",1309,"R",13,"R",24,"R",424,"R",530,"R",554,"R",751,"R",6293,"R",8300,"R",254,"R",338,"R",8349,"R",11329,"R",112,"R",2085,"R",37,"R",954,"R",1305,"R",14593,"R",592,"R",19678
183859,2,  1,"R",35,"R",77,"R",776,"R",1309,"R",13,"R",24,"R",424,"R",530,"R",554,"R",751,"R",6293,"R",8300,"R",254,"R",338,"R",8349,"R",11329,"R",112,"R",2085,"R",37,"R",954,"R",1305,"R",14593,"R",592,"R",19678
183877,1,999,"R",3,"R",11,"R",897,"R",1582,"R",18,"R",22,"R",203,"R",296,"R",263,"R",391,"R",3087,"R",4432,"R",261,"R",364,"R",4732,"R",7098,"R",14,"R",2479,"R",40,"R",499,"R",654,"R",7519,"R",625,"R",11830
183877,2,  1,"R",3,"R",11,"R",897,"R",1582,"R",18,"R",22,"R",203,"R",296,"R",263,"R",391,"R",3087,"R",4432,"R",261,"R",364,"R",4732,"R",7098,"R",14,"R",2479,"R",40,"R",499,"R",654,"R",7519,"R",625,"R",11830
183901,1,999,"Z",0,"R",1,"R",4,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",58,"R",4,"R",25,"R",5,"R",21,"R",21,"R",137,"R",1,"R",36,"Z",0,"Z",0,"R",66,"R",29,"R",26,"R",158
183901,2,  1,"Z",0,"R",1,"R",4,"R",32,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",58,"R",4,"R",25,"R",5,"R",21,"R",21,"R",137,"R",1,"R",36,"Z",0,"Z",0,"R",66,"R",29,"R",26,"R",158
183910,1,999,"R",17,"R",14,"R",103,"R",295,"R",1,"R",3,"R",21,"R",32,"R",67,"R",190,"R",527,"R",992,"R",25,"R",101,"R",761,"R",1627,"R",31,"R",398,"R",4,"R",53,"R",257,"R",1519,"R",126,"R",2388
183910,2,  1,"R",14,"R",11,"R",99,"R",251,"R",1,"R",2,"R",14,"R",18,"R",60,"R",160,"R",410,"R",747,"R",18,"R",76,"R",616,"R",1265,"R",25,"R",350,"R",3,"R",32,"R",220,"R",1157,"R",94,"R",1881
183910,4,  3,"R",3,"R",3,"R",4,"R",44,"Z",0,"R",1,"R",7,"R",14,"R",7,"R",30,"R",117,"R",245,"R",7,"R",25,"R",145,"R",362,"R",6,"R",48,"R",1,"R",21,"R",37,"R",362,"R",32,"R",507
183938,1,999,"Z",0,"Z",0,"R",1384,"R",2973,"R",22,"R",44,"R",536,"R",606,"R",484,"R",1047,"R",5023,"R",7652,"R",387,"R",574,"R",7836,"R",12896,"Z",0,"R",4357,"R",66,"R",1142,"R",1531,"R",12675,"R",961,"R",20732
183938,2,  1,"Z",0,"Z",0,"R",1384,"R",2973,"R",22,"R",44,"R",536,"R",606,"R",484,"R",1047,"R",5023,"R",7652,"R",387,"R",574,"R",7836,"R",12896,"Z",0,"R",4357,"R",66,"R",1142,"R",1531,"R",12675,"R",961,"R",20732
183974,1,999,"R",7,"R",20,"R",33,"R",46,"R",5,"R",9,"R",24,"R",37,"R",26,"R",53,"R",377,"R",766,"R",364,"R",603,"R",836,"R",1534,"R",27,"R",79,"R",14,"R",61,"R",79,"R",1143,"R",967,"R",2370
183974,2,  1,"R",7,"R",19,"R",29,"R",44,"R",3,"R",7,"R",21,"R",27,"R",23,"R",47,"R",305,"R",612,"R",239,"R",463,"R",627,"R",1219,"R",26,"R",73,"R",10,"R",48,"R",70,"R",917,"R",702,"R",1846
183974,4,  3,"Z",0,"R",1,"R",4,"R",2,"R",2,"R",2,"R",3,"R",10,"R",3,"R",6,"R",72,"R",154,"R",125,"R",140,"R",209,"R",315,"R",1,"R",6,"R",4,"R",13,"R",9,"R",226,"R",265,"R",524
183983,1,999,"Z",0,"Z",0,"R",14,"R",2,"Z",0,"Z",0,"R",6,"Z",0,"R",30,"Z",0,"R",47,"Z",0,"Z",0,"Z",0,"R",97,"R",2,"Z",0,"R",16,"Z",0,"R",6,"R",30,"R",47,"Z",0,"R",99
183983,2,  1,"Z",0,"Z",0,"R",14,"R",2,"Z",0,"Z",0,"R",6,"Z",0,"R",30,"Z",0,"R",47,"Z",0,"Z",0,"Z",0,"R",97,"R",2,"Z",0,"R",16,"Z",0,"R",6,"R",30,"R",47,"Z",0,"R",99
184010,1,999,"Z",0,"Z",0,"R",3,"R",9,"Z",0,"R",1,"R",17,"R",47,"R",2,"R",9,"R",7,"R",52,"R",3,"R",4,"R",32,"R",122,"Z",0,"R",12,"R",1,"R",64,"R",11,"R",59,"R",7,"R",154
184010,2,  1,"Z",0,"Z",0,"R",3,"R",9,"Z",0,"R",1,"R",17,"R",47,"R",2,"R",9,"R",7,"R",52,"R",3,"R",4,"R",32,"R",122,"Z",0,"R",12,"R",1,"R",64,"R",11,"R",59,"R",7,"R",154
184047,1,999,"Z",0,"Z",0,"R",44,"R",44,"R",2,"R",1,"R",20,"R",25,"R",73,"R",34,"R",533,"R",226,"R",1,"Z",0,"R",673,"R",330,"Z",0,"R",88,"R",3,"R",45,"R",107,"R",759,"R",1,"R",1003
184047,2,  1,"Z",0,"Z",0,"R",44,"R",44,"R",2,"R",1,"R",20,"R",25,"R",73,"R",34,"R",533,"R",226,"R",1,"Z",0,"R",673,"R",330,"Z",0,"R",88,"R",3,"R",45,"R",107,"R",759,"R",1,"R",1003
184056,1,999,"Z",0,"R",1,"R",56,"R",217,"Z",0,"Z",0,"R",9,"R",36,"R",53,"R",147,"R",53,"R",254,"Z",0,"R",6,"R",171,"R",661,"R",1,"R",273,"Z",0,"R",45,"R",200,"R",307,"R",6,"R",832
184056,2,  1,"Z",0,"R",1,"R",56,"R",217,"Z",0,"Z",0,"R",9,"R",36,"R",53,"R",147,"R",53,"R",254,"Z",0,"R",6,"R",171,"R",661,"R",1,"R",273,"Z",0,"R",45,"R",200,"R",307,"R",6,"R",832
184135,1,999,"Z",0,"Z",0,"R",32,"R",85,"R",2,"R",9,"R",4,"R",19,"R",58,"R",209,"R",52,"R",210,"R",18,"R",37,"R",166,"R",569,"Z",0,"R",117,"R",11,"R",23,"R",267,"R",262,"R",55,"R",735
184135,2,  1,"Z",0,"Z",0,"R",32,"R",85,"R",2,"R",9,"R",4,"R",19,"R",58,"R",209,"R",52,"R",210,"R",18,"R",37,"R",166,"R",569,"Z",0,"R",117,"R",11,"R",23,"R",267,"R",262,"R",55,"R",735
184144,1,999,"Z",0,"Z",0,"R",5,"R",32,"Z",0,"Z",0,"R",1,"R",2,"R",1,"R",8,"R",3,"R",67,"Z",0,"Z",0,"R",10,"R",109,"Z",0,"R",37,"Z",0,"R",3,"R",9,"R",70,"Z",0,"R",119
184144,2,  1,"Z",0,"Z",0,"R",5,"R",32,"Z",0,"Z",0,"R",1,"R",2,"R",1,"R",8,"R",3,"R",67,"Z",0,"Z",0,"R",10,"R",109,"Z",0,"R",37,"Z",0,"R",3,"R",9,"R",70,"Z",0,"R",119
184153,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",4,"R",17,"Z",0,"Z",0,"R",5,"R",19,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",21,"Z",0,"R",24
184153,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",15,"Z",0,"Z",0,"R",2,"R",16,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",16,"Z",0,"R",18
184153,4,  3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"Z",0,"R",6
184180,1,999,"R",120,"R",231,"R",236,"R",284,"R",10,"R",17,"R",395,"R",474,"R",572,"R",755,"R",4008,"R",4657,"R",506,"R",394,"R",5847,"R",6812,"R",351,"R",520,"R",27,"R",869,"R",1327,"R",8665,"R",900,"R",12659
184180,2,  1,"R",120,"R",231,"R",236,"R",284,"R",10,"R",17,"R",395,"R",474,"R",572,"R",755,"R",4008,"R",4657,"R",506,"R",394,"R",5847,"R",6812,"R",351,"R",520,"R",27,"R",869,"R",1327,"R",8665,"R",900,"R",12659
184205,1,999,"Z",0,"Z",0,"R",234,"R",579,"R",26,"R",48,"R",32,"R",24,"R",198,"R",464,"R",812,"R",1483,"R",25,"R",28,"R",1327,"R",2626,"Z",0,"R",813,"R",74,"R",56,"R",662,"R",2295,"R",53,"R",3953
184205,2,  1,"Z",0,"Z",0,"R",234,"R",579,"R",26,"R",48,"R",32,"R",24,"R",198,"R",464,"R",812,"R",1483,"R",25,"R",28,"R",1327,"R",2626,"Z",0,"R",813,"R",74,"R",56,"R",662,"R",2295,"R",53,"R",3953
184269,1,999,"R",27,"R",8,"R",454,"R",241,"R",5,"R",1,"R",177,"R",47,"R",414,"R",129,"R",922,"R",194,"R",122,"R",54,"R",2121,"R",674,"R",35,"R",695,"R",6,"R",224,"R",543,"R",1116,"R",176,"R",2795
184269,2,  1,"R",27,"R",8,"R",454,"R",241,"R",5,"R",1,"R",177,"R",47,"R",414,"R",129,"R",922,"R",194,"R",122,"R",54,"R",2121,"R",674,"R",35,"R",695,"R",6,"R",224,"R",543,"R",1116,"R",176,"R",2795
184278,1,999,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",164,"R",2,"Z",0,"Z",0,"R",190,"R",2,"Z",0,"R",16,"Z",0,"Z",0,"R",10,"R",166,"Z",0,"R",192
184278,2,  1,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",164,"R",2,"Z",0,"Z",0,"R",190,"R",2,"Z",0,"R",16,"Z",0,"Z",0,"R",10,"R",166,"Z",0,"R",192
184320,1,999,"Z",0,"R",10,"R",60,"R",160,"R",3,"R",13,"R",1,"R",5,"R",26,"R",120,"R",5,"R",38,"Z",0,"R",20,"R",95,"R",366,"R",10,"R",220,"R",16,"R",6,"R",146,"R",43,"R",20,"R",461
184320,2,  1,"Z",0,"R",10,"R",60,"R",160,"R",3,"R",13,"R",1,"R",5,"R",26,"R",120,"R",5,"R",38,"Z",0,"R",20,"R",95,"R",366,"R",10,"R",220,"R",16,"R",6,"R",146,"R",43,"R",20,"R",461
184348,1,999,"R",129,"R",51,"R",95,"R",104,"R",6,"R",6,"R",78,"R",74,"R",49,"R",76,"R",740,"R",987,"R",246,"R",311,"R",1343,"R",1609,"R",180,"R",199,"R",12,"R",152,"R",125,"R",1727,"R",557,"R",2952
184348,2,  1,"R",10,"R",4,"R",25,"R",41,"R",4,"R",3,"R",35,"R",57,"R",32,"R",61,"R",446,"R",614,"R",215,"R",252,"R",767,"R",1032,"R",14,"R",66,"R",7,"R",92,"R",93,"R",1060,"R",467,"R",1799
184348,3,  2,"R",32,"R",18,"R",31,"R",31,"Z",0,"R",1,"R",12,"R",5,"R",5,"R",4,"R",45,"R",48,"R",3,"R",9,"R",128,"R",116,"R",50,"R",62,"R",1,"R",17,"R",9,"R",93,"R",12,"R",244
184348,4,  3,"R",87,"R",29,"R",39,"R",32,"R",2,"R",2,"R",31,"R",12,"R",12,"R",11,"R",249,"R",325,"R",28,"R",50,"R",448,"R",461,"R",116,"R",71,"R",4,"R",43,"R",23,"R",574,"R",78,"R",909
184357,1,999,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"R",2,"R",23,"R",25,"R",1,"R",1,"R",34,"R",28,"Z",0,"R",5,"Z",0,"R",1,"R",6,"R",48,"R",2,"R",62
184357,2,  1,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"R",2,"R",23,"R",25,"R",1,"R",1,"R",34,"R",28,"Z",0,"R",5,"Z",0,"R",1,"R",6,"R",48,"R",2,"R",62
184427,1,999,"Z",0,"Z",0,"R",38,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",31,"Z",0,"R",58,"Z",0,"Z",0,"Z",0,"R",131,"Z",0,"Z",0,"R",38,"Z",0,"R",4,"R",31,"R",58,"Z",0,"R",131
184427,2,  1,"Z",0,"Z",0,"R",38,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",31,"Z",0,"R",58,"Z",0,"Z",0,"Z",0,"R",131,"Z",0,"Z",0,"R",38,"Z",0,"R",4,"R",31,"R",58,"Z",0,"R",131
184481,1,999,"R",280,"R",333,"R",2428,"R",5000,"R",12,"R",15,"R",267,"R",303,"R",863,"R",1628,"R",808,"R",884,"R",560,"R",888,"R",5218,"R",9051,"R",613,"R",7428,"R",27,"R",570,"R",2491,"R",1692,"R",1448,"R",14269
184481,2,  1,"R",280,"R",333,"R",2428,"R",5000,"R",12,"R",15,"R",267,"R",303,"R",863,"R",1628,"R",808,"R",884,"R",560,"R",888,"R",5218,"R",9051,"R",613,"R",7428,"R",27,"R",570,"R",2491,"R",1692,"R",1448,"R",14269
184506,1,999,"Z",0,"R",3,"R",20,"R",70,"Z",0,"Z",0,"Z",0,"R",3,"R",10,"R",58,"R",5,"R",61,"Z",0,"R",4,"R",35,"R",199,"R",3,"R",90,"Z",0,"R",3,"R",68,"R",66,"R",4,"R",234
184506,2,  1,"Z",0,"R",3,"R",20,"R",70,"Z",0,"Z",0,"Z",0,"R",3,"R",10,"R",58,"R",5,"R",61,"Z",0,"R",4,"R",35,"R",199,"R",3,"R",90,"Z",0,"R",3,"R",68,"R",66,"R",4,"R",234
184603,1,999,"R",673,"R",377,"R",329,"R",685,"R",8,"R",6,"R",179,"R",244,"R",311,"R",529,"R",2124,"R",2982,"R",504,"R",533,"R",4128,"R",5356,"R",1050,"R",1014,"R",14,"R",423,"R",840,"R",5106,"R",1037,"R",9484
184603,2,  1,"R",192,"R",123,"R",264,"R",528,"R",7,"R",5,"R",137,"R",180,"R",268,"R",447,"R",1605,"R",2160,"R",256,"R",242,"R",2729,"R",3685,"R",315,"R",792,"R",12,"R",317,"R",715,"R",3765,"R",498,"R",6414
184603,4,  3,"R",481,"R",254,"R",65,"R",157,"R",1,"R",1,"R",42,"R",64,"R",43,"R",82,"R",519,"R",822,"R",248,"R",291,"R",1399,"R",1671,"R",735,"R",222,"R",2,"R",106,"R",125,"R",1341,"R",539,"R",3070
184612,1,999,"R",22,"R",21,"R",57,"R",152,"R",2,"R",5,"R",17,"R",71,"R",51,"R",199,"R",211,"R",751,"R",80,"R",269,"R",440,"R",1468,"R",43,"R",209,"R",7,"R",88,"R",250,"R",962,"R",349,"R",1908
184612,2,  1,"R",22,"R",20,"R",55,"R",147,"R",2,"R",5,"R",17,"R",67,"R",51,"R",194,"R",166,"R",612,"R",72,"R",201,"R",385,"R",1246,"R",42,"R",202,"R",7,"R",84,"R",245,"R",778,"R",273,"R",1631
184612,4,  3,"Z",0,"R",1,"R",2,"R",5,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5,"R",45,"R",139,"R",8,"R",68,"R",55,"R",222,"R",1,"R",7,"Z",0,"R",4,"R",5,"R",184,"R",76,"R",277
184694,1,999,"R",65,"R",66,"R",102,"R",154,"R",7,"R",4,"R",77,"R",68,"R",96,"R",134,"R",1344,"R",1654,"R",182,"R",226,"R",1873,"R",2306,"R",131,"R",256,"R",11,"R",145,"R",230,"R",2998,"R",408,"R",4179
184694,2,  1,"R",27,"R",19,"R",80,"R",110,"R",4,"R",2,"R",45,"R",35,"R",84,"R",108,"R",1016,"R",1075,"R",116,"R",148,"R",1372,"R",1497,"R",46,"R",190,"R",6,"R",80,"R",192,"R",2091,"R",264,"R",2869
184694,4,  3,"R",38,"R",47,"R",22,"R",44,"R",3,"R",2,"R",32,"R",33,"R",12,"R",26,"R",328,"R",579,"R",66,"R",78,"R",501,"R",809,"R",85,"R",66,"R",5,"R",65,"R",38,"R",907,"R",144,"R",1310
184746,1,999,"Z",0,"Z",0,"R",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1,"R",16,"Z",0,"Z",0,"Z",0,"R",41,"R",2,"Z",0,"R",10,"Z",0,"Z",0,"R",17,"R",16,"Z",0,"R",43
184746,2,  1,"Z",0,"Z",0,"R",9,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1,"R",16,"Z",0,"Z",0,"Z",0,"R",41,"R",2,"Z",0,"R",10,"Z",0,"Z",0,"R",17,"R",16,"Z",0,"R",43
184773,1,999,"Z",0,"Z",0,"R",10,"R",127,"R",1,"R",3,"R",8,"R",52,"R",20,"R",176,"R",306,"R",2442,"R",141,"R",415,"R",486,"R",3215,"Z",0,"R",137,"R",4,"R",60,"R",196,"R",2748,"R",556,"R",3701
184773,2,  1,"Z",0,"Z",0,"R",4,"R",100,"R",1,"R",3,"R",5,"R",38,"R",15,"R",139,"R",136,"R",1515,"R",107,"R",306,"R",268,"R",2101,"Z",0,"R",104,"R",4,"R",43,"R",154,"R",1651,"R",413,"R",2369
184773,4,  3,"Z",0,"Z",0,"R",6,"R",27,"Z",0,"Z",0,"R",3,"R",14,"R",5,"R",37,"R",170,"R",927,"R",34,"R",109,"R",218,"R",1114,"Z",0,"R",33,"Z",0,"R",17,"R",42,"R",1097,"R",143,"R",1332
184782,1,999,"R",15,"R",21,"R",490,"R",859,"R",19,"R",32,"R",231,"R",223,"R",312,"R",523,"R",4964,"R",6795,"R",1,"R",1,"R",6032,"R",8454,"R",36,"R",1349,"R",51,"R",454,"R",835,"R",11759,"R",2,"R",14486
184782,2,  1,"R",11,"R",19,"R",433,"R",719,"R",18,"R",26,"R",211,"R",202,"R",287,"R",468,"R",4489,"R",5420,"R",1,"R",1,"R",5450,"R",6855,"R",30,"R",1152,"R",44,"R",413,"R",755,"R",9909,"R",2,"R",12305
184782,4,  3,"R",4,"R",2,"R",57,"R",140,"R",1,"R",6,"R",20,"R",21,"R",25,"R",55,"R",475,"R",1375,"Z",0,"Z",0,"R",582,"R",1599,"R",6,"R",197,"R",7,"R",41,"R",80,"R",1850,"Z",0,"R",2181
184791,1,999,"Z",0,"Z",0,"R",265,"R",503,"R",13,"R",17,"R",51,"R",66,"R",76,"R",114,"R",2304,"R",3427,"R",312,"R",478,"R",3021,"R",4605,"Z",0,"R",768,"R",30,"R",117,"R",190,"R",5731,"R",790,"R",7626
184791,2,  1,"Z",0,"Z",0,"R",265,"R",503,"R",13,"R",17,"R",51,"R",66,"R",76,"R",114,"R",2304,"R",3427,"R",312,"R",478,"R",3021,"R",4605,"Z",0,"R",768,"R",30,"R",117,"R",190,"R",5731,"R",790,"R",7626
184816,1,999,"Z",0,"Z",0,"R",14,"R",42,"Z",0,"Z",0,"R",2,"R",3,"R",5,"R",19,"R",3,"R",25,"R",1,"R",10,"R",25,"R",99,"Z",0,"R",56,"Z",0,"R",5,"R",24,"R",28,"R",11,"R",124
184816,2,  1,"Z",0,"Z",0,"R",14,"R",42,"Z",0,"Z",0,"R",2,"R",3,"R",5,"R",19,"R",3,"R",25,"R",1,"R",10,"R",25,"R",99,"Z",0,"R",56,"Z",0,"R",5,"R",24,"R",28,"R",11,"R",124
184870,1,999,"Z",0,"Z",0,"R",6,"R",41,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"R",15,"R",12,"R",59,"R",35,"R",377,"R",57,"R",493,"Z",0,"R",47,"Z",0,"R",1,"R",19,"R",71,"R",412,"R",550
184870,2,  1,"Z",0,"Z",0,"R",6,"R",41,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"R",15,"R",12,"R",59,"R",35,"R",377,"R",57,"R",493,"Z",0,"R",47,"Z",0,"R",1,"R",19,"R",71,"R",412,"R",550
184959,1,999,"Z",0,"Z",0,"R",10,"R",108,"Z",0,"R",2,"Z",0,"R",10,"R",18,"R",106,"R",37,"R",207,"Z",0,"Z",0,"R",65,"R",433,"Z",0,"R",118,"R",2,"R",10,"R",124,"R",244,"Z",0,"R",498
184959,2,  1,"Z",0,"Z",0,"R",10,"R",108,"Z",0,"R",2,"Z",0,"R",10,"R",18,"R",106,"R",37,"R",207,"Z",0,"Z",0,"R",65,"R",433,"Z",0,"R",118,"R",2,"R",10,"R",124,"R",244,"Z",0,"R",498
184968,1,999,"Z",0,"Z",0,"R",2,"R",26,"Z",0,"Z",0,"R",21,"R",25,"R",3,"R",8,"R",9,"R",64,"Z",0,"Z",0,"R",35,"R",123,"Z",0,"R",28,"Z",0,"R",46,"R",11,"R",73,"Z",0,"R",158
184968,2,  1,"Z",0,"Z",0,"R",2,"R",26,"Z",0,"Z",0,"R",21,"R",25,"R",3,"R",8,"R",9,"R",64,"Z",0,"Z",0,"R",35,"R",123,"Z",0,"R",28,"Z",0,"R",46,"R",11,"R",73,"Z",0,"R",158
184995,1,999,"Z",0,"Z",0,"R",485,"R",1168,"R",3,"R",8,"R",704,"R",820,"R",1130,"R",2442,"R",360,"R",580,"R",372,"R",601,"R",3054,"R",5619,"Z",0,"R",1653,"R",11,"R",1524,"R",3572,"R",940,"R",973,"R",8673
184995,2,  1,"Z",0,"Z",0,"R",485,"R",1168,"R",3,"R",8,"R",704,"R",820,"R",1130,"R",2442,"R",360,"R",580,"R",372,"R",601,"R",3054,"R",5619,"Z",0,"R",1653,"R",11,"R",1524,"R",3572,"R",940,"R",973,"R",8673
185129,1,999,"R",94,"R",136,"R",613,"R",1294,"R",6,"R",11,"R",332,"R",450,"R",941,"R",2154,"R",1731,"R",2930,"R",477,"R",986,"R",4194,"R",7961,"R",230,"R",1907,"R",17,"R",782,"R",3095,"R",4661,"R",1463,"R",12155
185129,2,  1,"R",49,"R",42,"R",503,"R",1011,"R",5,"R",6,"R",303,"R",390,"R",812,"R",1668,"R",1015,"R",1320,"R",177,"R",295,"R",2864,"R",4732,"R",91,"R",1514,"R",11,"R",693,"R",2480,"R",2335,"R",472,"R",7596
