UNITID,EFFYLEV,LSTUDY,XFYRAC01,FYRACE01,XFYRAC02,FYRACE02,XFYRAC03,FYRACE03,XFYRAC04,FYRACE04,XFYRAC05,FYRACE05,XFYRAC06,FYRACE06,XFYRAC07,FYRACE07,XFYRAC08,FYRACE08,XFYRAC09,FYRACE09,XFYRAC10,FYRACE10,XFYRAC11,FYRACE11,XFYRAC12,FYRACE12,XFYRAC13,FYRACE13,XFYRAC14,FYRACE14,XFYRAC15,FYRACE15,XFYRAC16,FYRACE16,XFYRAC17,FYRACE17,XFYRAC18,FYRACE18,XFYRAC19,FYRACE19,XFYRAC20,FYRACE20,XFYRAC21,FYRACE21,XFYRAC22,FYRACE22,XFYRAC23,FYRACE23,XFYRAC24,FYRACE24
140818,1,999,"Z",0,"R",9,"R",54,"R",144,"R",2,"R",6,"R",7,"R",12,"R",12,"R",24,"R",551,"R",1529,"R",15,"R",31,"R",641,"R",1755,"R",9,"R",198,"R",8,"R",19,"R",36,"R",2080,"R",46,"R",2396
140818,2,  1,"Z",0,"R",9,"R",32,"R",47,"R",1,"R",1,"R",2,"R",4,"R",7,"R",11,"R",355,"R",647,"R",3,"R",9,"R",400,"R",728,"R",9,"R",79,"R",2,"R",6,"R",18,"R",1002,"R",12,"R",1128
140818,4,  3,"Z",0,"Z",0,"R",22,"R",97,"R",1,"R",5,"R",5,"R",8,"R",5,"R",13,"R",196,"R",882,"R",12,"R",22,"R",241,"R",1027,"Z",0,"R",119,"R",6,"R",13,"R",18,"R",1078,"R",34,"R",1268
140827,1,999,"R",1,"R",7,"R",4,"R",13,"R",1,"R",1,"R",4,"R",12,"R",5,"R",8,"R",90,"R",125,"Z",0,"R",1,"R",105,"R",167,"R",8,"R",17,"R",2,"R",16,"R",13,"R",215,"R",1,"R",272
140827,2,  1,"R",1,"R",7,"R",4,"R",13,"R",1,"R",1,"R",4,"R",12,"R",5,"R",8,"R",90,"R",125,"Z",0,"R",1,"R",105,"R",167,"R",8,"R",17,"R",2,"R",16,"R",13,"R",215,"R",1,"R",272
140872,1,999,"R",12,"R",6,"R",41,"R",66,"R",4,"R",2,"R",5,"R",9,"R",18,"R",16,"R",530,"R",694,"R",28,"R",40,"R",638,"R",833,"R",18,"R",107,"R",6,"R",14,"R",34,"R",1224,"R",68,"R",1471
140872,2,  1,"R",12,"R",6,"R",41,"R",66,"R",4,"R",2,"R",5,"R",9,"R",18,"R",16,"R",530,"R",694,"R",28,"R",40,"R",638,"R",833,"R",18,"R",107,"R",6,"R",14,"R",34,"R",1224,"R",68,"R",1471
140942,1,999,"R",25,"R",41,"R",1129,"R",3033,"R",8,"R",12,"R",39,"R",75,"R",66,"R",101,"R",807,"R",1055,"R",24,"R",68,"R",2098,"R",4385,"R",66,"R",4162,"R",20,"R",114,"R",167,"R",1862,"R",92,"R",6483
140942,2,  1,"R",25,"R",41,"R",1129,"R",3033,"R",8,"R",12,"R",39,"R",75,"R",66,"R",101,"R",807,"R",1055,"R",24,"R",68,"R",2098,"R",4385,"R",66,"R",4162,"R",20,"R",114,"R",167,"R",1862,"R",92,"R",6483
140951,1,999,"R",350,"R",378,"R",201,"R",125,"R",14,"R",10,"R",50,"R",58,"R",92,"R",95,"R",1430,"R",1515,"R",1208,"R",1188,"R",3345,"R",3369,"R",728,"R",326,"R",24,"R",108,"R",187,"R",2945,"R",2396,"R",6714
140951,2,  1,"R",196,"R",242,"R",169,"R",104,"R",7,"R",9,"R",46,"R",51,"R",81,"R",83,"R",1241,"R",1316,"R",1070,"R",1019,"R",2810,"R",2824,"R",438,"R",273,"R",16,"R",97,"R",164,"R",2557,"R",2089,"R",5634
140951,4,  3,"R",154,"R",136,"R",32,"R",21,"R",7,"R",1,"R",4,"R",7,"R",11,"R",12,"R",189,"R",199,"R",138,"R",169,"R",535,"R",545,"R",290,"R",53,"R",8,"R",11,"R",23,"R",388,"R",307,"R",1080
140960,1,999,"R",28,"R",24,"R",1203,"R",1797,"R",1,"R",1,"R",6,"R",8,"R",4,"R",3,"R",73,"R",114,"Z",0,"Z",0,"R",1315,"R",1947,"R",52,"R",3000,"R",2,"R",14,"R",7,"R",187,"Z",0,"R",3262
140960,2,  1,"R",27,"R",24,"R",1170,"R",1695,"R",1,"R",1,"R",6,"R",8,"R",4,"R",2,"R",63,"R",74,"Z",0,"Z",0,"R",1271,"R",1804,"R",51,"R",2865,"R",2,"R",14,"R",6,"R",137,"Z",0,"R",3075
140960,4,  3,"R",1,"Z",0,"R",33,"R",102,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",10,"R",40,"Z",0,"Z",0,"R",44,"R",143,"R",1,"R",135,"Z",0,"Z",0,"R",1,"R",50,"Z",0,"R",187
140988,1,999,"R",22,"R",26,"R",243,"R",1013,"R",7,"R",21,"R",15,"R",8,"R",20,"R",35,"R",666,"R",911,"R",32,"R",66,"R",1005,"R",2080,"R",48,"R",1256,"R",28,"R",23,"R",55,"R",1577,"R",98,"R",3085
140988,2,  1,"R",22,"R",23,"R",219,"R",925,"R",7,"R",20,"R",13,"R",8,"R",19,"R",32,"R",592,"R",832,"R",31,"R",63,"R",903,"R",1903,"R",45,"R",1144,"R",27,"R",21,"R",51,"R",1424,"R",94,"R",2806
140988,4,  3,"Z",0,"R",3,"R",24,"R",88,"Z",0,"R",1,"R",2,"Z",0,"R",1,"R",3,"R",74,"R",79,"R",1,"R",3,"R",102,"R",177,"R",3,"R",112,"R",1,"R",2,"R",4,"R",153,"R",4,"R",279
140997,1,999,"R",6,"R",5,"R",141,"R",338,"R",2,"R",3,"R",8,"R",9,"R",4,"R",12,"R",485,"R",925,"Z",0,"Z",0,"R",646,"R",1292,"R",11,"R",479,"R",5,"R",17,"R",16,"R",1410,"Z",0,"R",1938
140997,2,  1,"R",6,"R",5,"R",141,"R",338,"R",2,"R",3,"R",8,"R",9,"R",4,"R",12,"R",485,"R",925,"Z",0,"Z",0,"R",646,"R",1292,"R",11,"R",479,"R",5,"R",17,"R",16,"R",1410,"Z",0,"R",1938
141006,1,999,"R",1,"Z",0,"R",537,"R",823,"R",1,"R",1,"R",7,"R",1,"R",7,"R",7,"R",533,"R",465,"R",26,"R",14,"R",1112,"R",1311,"R",1,"R",1360,"R",2,"R",8,"R",14,"R",998,"R",40,"R",2423
141006,2,  1,"R",1,"Z",0,"R",537,"R",823,"R",1,"R",1,"R",7,"R",1,"R",7,"R",7,"R",533,"R",465,"R",26,"R",14,"R",1112,"R",1311,"R",1,"R",1360,"R",2,"R",8,"R",14,"R",998,"R",40,"R",2423
141015,1,999,"Z",0,"Z",0,"R",9,"R",11,"R",1,"R",1,"R",11,"R",3,"R",13,"R",8,"R",134,"R",121,"Z",0,"R",5,"R",168,"R",149,"Z",0,"R",20,"R",2,"R",14,"R",21,"R",255,"R",5,"R",317
141015,2,  1,"Z",0,"Z",0,"R",9,"R",11,"R",1,"R",1,"R",11,"R",3,"R",13,"R",8,"R",134,"R",121,"Z",0,"R",5,"R",168,"R",149,"Z",0,"R",20,"R",2,"R",14,"R",21,"R",255,"R",5,"R",317
141060,1,999,"Z",0,"R",39,"R",3,"R",2073,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"R",54,"R",3,"R",2171,"R",39,"R",2076,"R",1,"Z",0,"R",2,"R",2,"R",54,"R",2174
141060,2,  1,"Z",0,"R",39,"R",3,"R",2073,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"R",54,"R",3,"R",2171,"R",39,"R",2076,"R",1,"Z",0,"R",2,"R",2,"R",54,"R",2174
141097,1,999,"R",318,"R",185,"R",777,"R",348,"R",7,"R",1,"R",237,"R",73,"R",94,"R",34,"R",2327,"R",441,"Z",0,"Z",0,"R",3760,"R",1082,"R",503,"R",1125,"R",8,"R",310,"R",128,"R",2768,"Z",0,"R",4842
141097,2,  1,"R",153,"R",58,"R",677,"R",255,"R",6,"R",1,"R",200,"R",54,"R",85,"R",27,"R",2110,"R",357,"Z",0,"Z",0,"R",3231,"R",752,"R",211,"R",932,"R",7,"R",254,"R",112,"R",2467,"Z",0,"R",3983
141097,4,  3,"R",165,"R",127,"R",100,"R",93,"R",1,"Z",0,"R",37,"R",19,"R",9,"R",7,"R",217,"R",84,"Z",0,"Z",0,"R",529,"R",330,"R",292,"R",193,"R",1,"R",56,"R",16,"R",301,"Z",0,"R",859
141121,1,999,"Z",0,"Z",0,"R",88,"R",534,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",3,"R",197,"R",435,"Z",0,"R",2,"R",287,"R",976,"Z",0,"R",622,"R",1,"R",3,"R",3,"R",632,"R",2,"R",1263
141121,2,  1,"Z",0,"Z",0,"R",88,"R",534,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",3,"R",197,"R",435,"Z",0,"R",2,"R",287,"R",976,"Z",0,"R",622,"R",1,"R",3,"R",3,"R",632,"R",2,"R",1263
141158,1,999,"R",1,"Z",0,"R",246,"R",978,"R",7,"R",9,"R",3,"R",4,"R",6,"R",15,"R",453,"R",943,"R",3,"R",8,"R",719,"R",1957,"R",1,"R",1224,"R",16,"R",7,"R",21,"R",1396,"R",11,"R",2676
141158,2,  1,"R",1,"Z",0,"R",246,"R",978,"R",7,"R",9,"R",3,"R",4,"R",6,"R",15,"R",453,"R",943,"R",3,"R",8,"R",719,"R",1957,"R",1,"R",1224,"R",16,"R",7,"R",21,"R",1396,"R",11,"R",2676
141167,1,999,"R",25,"R",23,"R",67,"R",273,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",7,"R",194,"R",382,"R",19,"R",40,"R",312,"R",725,"R",48,"R",340,"R",1,"Z",0,"R",13,"R",576,"R",59,"R",1037
141167,2,  1,"R",25,"R",22,"R",61,"R",248,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",7,"R",183,"R",353,"R",1,"R",1,"R",276,"R",631,"R",47,"R",309,"R",1,"Z",0,"R",12,"R",536,"R",2,"R",907
141167,4,  3,"Z",0,"R",1,"R",6,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11,"R",29,"R",18,"R",39,"R",36,"R",94,"R",1,"R",31,"Z",0,"Z",0,"R",1,"R",40,"R",57,"R",130
141185,1,999,"R",9,"R",15,"R",13,"R",8,"Z",0,"R",1,"R",23,"R",17,"R",8,"R",9,"R",335,"R",476,"R",2,"R",2,"R",390,"R",528,"R",24,"R",21,"R",1,"R",40,"R",17,"R",811,"R",4,"R",918
141185,2,  1,"R",9,"R",15,"R",13,"R",8,"Z",0,"R",1,"R",23,"R",17,"R",8,"R",9,"R",335,"R",476,"R",2,"R",2,"R",390,"R",528,"R",24,"R",21,"R",1,"R",40,"R",17,"R",811,"R",4,"R",918
141228,1,999,"R",1,"Z",0,"R",385,"R",1036,"Z",0,"R",3,"R",7,"R",11,"R",9,"R",12,"R",846,"R",1055,"R",1,"R",4,"R",1249,"R",2121,"R",1,"R",1421,"R",3,"R",18,"R",21,"R",1901,"R",5,"R",3370
141228,2,  1,"R",1,"Z",0,"R",385,"R",1036,"Z",0,"R",3,"R",7,"R",11,"R",9,"R",12,"R",846,"R",1055,"R",1,"R",4,"R",1249,"R",2121,"R",1,"R",1421,"R",3,"R",18,"R",21,"R",1901,"R",5,"R",3370
141237,1,999,"Z",0,"R",1,"R",39,"R",12,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"R",3,"R",189,"R",186,"R",6,"R",1,"R",238,"R",204,"R",1,"R",51,"Z",0,"R",1,"R",7,"R",375,"R",7,"R",442
141237,2,  1,"Z",0,"R",1,"R",39,"R",12,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"R",3,"R",189,"R",186,"R",6,"R",1,"R",238,"R",204,"R",1,"R",51,"Z",0,"R",1,"R",7,"R",375,"R",7,"R",442
141255,1,999,"Z",0,"R",2,"R",439,"R",1156,"R",16,"R",13,"R",14,"R",28,"R",17,"R",43,"R",913,"R",1330,"R",19,"R",12,"R",1418,"R",2584,"R",2,"R",1595,"R",29,"R",42,"R",60,"R",2243,"R",31,"R",4002
141255,2,  1,"Z",0,"R",2,"R",439,"R",1156,"R",16,"R",13,"R",14,"R",28,"R",17,"R",43,"R",913,"R",1330,"R",19,"R",12,"R",1418,"R",2584,"R",2,"R",1595,"R",29,"R",42,"R",60,"R",2243,"R",31,"R",4002
141264,1,999,"R",73,"R",96,"R",833,"R",1729,"R",18,"R",20,"R",56,"R",70,"R",78,"R",98,"R",3614,"R",5853,"Z",0,"Z",0,"R",4672,"R",7866,"R",169,"R",2562,"R",38,"R",126,"R",176,"R",9467,"Z",0,"R",12538
141264,2,  1,"R",66,"R",77,"R",789,"R",1493,"R",15,"R",17,"R",53,"R",62,"R",71,"R",89,"R",3224,"R",4380,"Z",0,"Z",0,"R",4218,"R",6118,"R",143,"R",2282,"R",32,"R",115,"R",160,"R",7604,"Z",0,"R",10336
141264,4,  3,"R",7,"R",19,"R",44,"R",236,"R",3,"R",3,"R",3,"R",8,"R",7,"R",9,"R",390,"R",1473,"Z",0,"Z",0,"R",454,"R",1748,"R",26,"R",280,"R",6,"R",11,"R",16,"R",1863,"Z",0,"R",2202
141273,1,999,"Z",0,"Z",0,"R",43,"R",119,"R",8,"R",10,"R",11,"R",11,"R",17,"R",14,"R",1102,"R",2272,"R",7,"R",20,"R",1188,"R",2446,"Z",0,"R",162,"R",18,"R",22,"R",31,"R",3374,"R",27,"R",3634
141273,2,  1,"Z",0,"Z",0,"R",43,"R",119,"R",8,"R",10,"R",11,"R",11,"R",17,"R",14,"R",1102,"R",2272,"R",7,"R",20,"R",1188,"R",2446,"Z",0,"R",162,"R",18,"R",22,"R",31,"R",3374,"R",27,"R",3634
141307,1,999,"R",1,"R",5,"R",98,"R",228,"R",1,"R",1,"R",7,"R",12,"R",5,"R",8,"R",357,"R",776,"Z",0,"Z",0,"R",469,"R",1030,"R",6,"R",326,"R",2,"R",19,"R",13,"R",1133,"Z",0,"R",1499
141307,2,  1,"R",1,"R",5,"R",98,"R",228,"R",1,"R",1,"R",7,"R",12,"R",5,"R",8,"R",357,"R",776,"Z",0,"Z",0,"R",469,"R",1030,"R",6,"R",326,"R",2,"R",19,"R",13,"R",1133,"Z",0,"R",1499
141325,1,999,"Z",0,"R",137,"R",13,"R",244,"R",1,"R",2,"R",1,"R",14,"R",2,"R",14,"R",8,"R",409,"Z",0,"R",25,"R",25,"R",845,"R",137,"R",257,"R",3,"R",15,"R",16,"R",417,"R",25,"R",870
141325,2,  1,"Z",0,"R",137,"Z",0,"R",213,"Z",0,"R",2,"Z",0,"R",14,"R",1,"R",13,"R",1,"R",352,"Z",0,"R",20,"R",2,"R",751,"R",137,"R",213,"R",2,"R",14,"R",14,"R",353,"R",20,"R",753
141325,4,  3,"Z",0,"Z",0,"R",13,"R",31,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",7,"R",57,"Z",0,"R",5,"R",23,"R",94,"Z",0,"R",44,"R",1,"R",1,"R",2,"R",64,"R",5,"R",117
141334,1,999,"R",80,"R",69,"R",880,"R",1948,"R",11,"R",18,"R",52,"R",84,"R",71,"R",83,"R",3354,"R",5819,"Z",0,"Z",0,"R",4448,"R",8021,"R",149,"R",2828,"R",29,"R",136,"R",154,"R",9173,"Z",0,"R",12469
141334,2,  1,"R",48,"R",40,"R",747,"R",1382,"R",10,"R",12,"R",47,"R",68,"R",59,"R",68,"R",2824,"R",4123,"Z",0,"Z",0,"R",3735,"R",5693,"R",88,"R",2129,"R",22,"R",115,"R",127,"R",6947,"Z",0,"R",9428
141334,4,  3,"R",32,"R",29,"R",133,"R",566,"R",1,"R",6,"R",5,"R",16,"R",12,"R",15,"R",530,"R",1696,"Z",0,"Z",0,"R",713,"R",2328,"R",61,"R",699,"R",7,"R",21,"R",27,"R",2226,"Z",0,"R",3041
141361,1,999,"R",5,"R",6,"R",3,"R",4,"Z",0,"Z",0,"R",6,"R",7,"R",1,"R",6,"R",301,"R",354,"Z",0,"Z",0,"R",316,"R",377,"R",11,"R",7,"Z",0,"R",13,"R",7,"R",655,"Z",0,"R",693
141361,2,  1,"R",5,"R",6,"R",3,"R",4,"Z",0,"Z",0,"R",6,"R",7,"R",1,"R",6,"R",301,"R",354,"Z",0,"Z",0,"R",316,"R",377,"R",11,"R",7,"Z",0,"R",13,"R",7,"R",655,"Z",0,"R",693
141468,1,999,"R",8,"R",13,"R",38,"R",24,"R",15,"R",13,"R",567,"R",843,"R",20,"R",17,"R",107,"R",88,"R",1,"R",5,"R",756,"R",1003,"R",21,"R",62,"R",28,"R",1410,"R",37,"R",195,"R",6,"R",1759
141468,2,  1,"R",8,"R",13,"R",38,"R",24,"R",15,"R",13,"R",567,"R",843,"R",20,"R",17,"R",107,"R",88,"R",1,"R",5,"R",756,"R",1003,"R",21,"R",62,"R",28,"R",1410,"R",37,"R",195,"R",6,"R",1759
141486,1,999,"R",20,"R",24,"R",208,"R",298,"R",12,"R",24,"R",521,"R",1155,"R",163,"R",203,"R",778,"R",885,"Z",0,"Z",0,"R",1702,"R",2589,"R",44,"R",506,"R",36,"R",1676,"R",366,"R",1663,"Z",0,"R",4291
141486,2,  1,"R",14,"R",14,"R",198,"R",267,"R",10,"R",20,"R",368,"R",766,"R",153,"R",171,"R",688,"R",711,"Z",0,"Z",0,"R",1431,"R",1949,"R",28,"R",465,"R",30,"R",1134,"R",324,"R",1399,"Z",0,"R",3380
141486,4,  3,"R",6,"R",10,"R",10,"R",31,"R",2,"R",4,"R",153,"R",389,"R",10,"R",32,"R",90,"R",174,"Z",0,"Z",0,"R",271,"R",640,"R",16,"R",41,"R",6,"R",542,"R",42,"R",264,"Z",0,"R",911
141565,1,999,"R",111,"R",140,"R",26,"R",20,"R",10,"R",14,"R",685,"R",1233,"R",30,"R",59,"R",715,"R",1067,"R",5,"R",9,"R",1582,"R",2542,"R",251,"R",46,"R",24,"R",1918,"R",89,"R",1782,"R",14,"R",4124
141565,2,  1,"R",111,"R",139,"R",26,"R",19,"R",10,"R",14,"R",669,"R",1183,"R",29,"R",58,"R",709,"R",1047,"R",5,"R",9,"R",1559,"R",2469,"R",250,"R",45,"R",24,"R",1852,"R",87,"R",1756,"R",14,"R",4028
141565,4,  3,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",16,"R",50,"R",1,"R",1,"R",6,"R",20,"Z",0,"Z",0,"R",23,"R",73,"R",1,"R",1,"Z",0,"R",66,"R",2,"R",26,"Z",0,"R",96
141574,1,999,"R",875,"R",1238,"R",125,"R",99,"R",35,"R",36,"R",5893,"R",8348,"R",169,"R",260,"R",2960,"R",3795,"R",513,"R",863,"R",10570,"R",14639,"R",2113,"R",224,"R",71,"R",14241,"R",429,"R",6755,"R",1376,"R",25209
141574,2,  1,"R",357,"R",614,"R",98,"R",64,"R",25,"R",23,"R",4585,"R",5837,"R",122,"R",180,"R",1798,"R",2360,"R",375,"R",631,"R",7360,"R",9709,"R",971,"R",162,"R",48,"R",10422,"R",302,"R",4158,"R",1006,"R",17069
141574,3,  2,"R",11,"R",6,"R",3,"R",3,"R",1,"Z",0,"R",175,"R",237,"R",6,"R",6,"R",62,"R",62,"R",22,"R",26,"R",280,"R",340,"R",17,"R",6,"R",1,"R",412,"R",12,"R",124,"R",48,"R",620
141574,4,  3,"R",507,"R",618,"R",24,"R",32,"R",9,"R",13,"R",1133,"R",2274,"R",41,"R",74,"R",1100,"R",1373,"R",116,"R",206,"R",2930,"R",4590,"R",1125,"R",56,"R",22,"R",3407,"R",115,"R",2473,"R",322,"R",7520
141583,1,999,"R",2,"R",8,"R",6,"R",6,"R",2,"R",4,"R",145,"R",247,"R",2,"R",10,"R",10,"R",15,"R",4,"R",5,"R",171,"R",295,"R",10,"R",12,"R",6,"R",392,"R",12,"R",25,"R",9,"R",466
141583,2,  1,"R",2,"R",8,"R",6,"R",6,"R",2,"R",4,"R",145,"R",247,"R",2,"R",10,"R",10,"R",15,"R",4,"R",5,"R",171,"R",295,"R",10,"R",12,"R",6,"R",392,"R",12,"R",25,"R",9,"R",466
141608,1,999,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",74,"R",19,"R",5,"R",1,"R",15,"R",2,"Z",0,"Z",0,"R",98,"R",22,"Z",0,"R",3,"R",1,"R",93,"R",6,"R",17,"Z",0,"R",120
141608,2,  1,"Z",0,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",74,"R",19,"R",5,"R",1,"R",15,"R",2,"Z",0,"Z",0,"R",98,"R",22,"Z",0,"R",3,"R",1,"R",93,"R",6,"R",17,"Z",0,"R",120
141644,1,999,"R",805,"R",890,"R",558,"R",498,"R",51,"R",68,"R",1083,"R",2025,"R",462,"R",361,"R",2398,"R",1924,"R",76,"R",61,"R",5433,"R",5827,"R",1695,"R",1056,"R",119,"R",3108,"R",823,"R",4322,"R",137,"R",11260
141644,2,  1,"R",571,"R",671,"R",527,"R",475,"R",47,"R",62,"R",892,"R",1742,"R",430,"R",342,"R",2141,"R",1727,"R",64,"R",47,"R",4672,"R",5066,"R",1242,"R",1002,"R",109,"R",2634,"R",772,"R",3868,"R",111,"R",9738
141644,4,  3,"R",234,"R",219,"R",31,"R",23,"R",4,"R",6,"R",191,"R",283,"R",32,"R",19,"R",257,"R",197,"R",12,"R",14,"R",761,"R",761,"R",453,"R",54,"R",10,"R",474,"R",51,"R",454,"R",26,"R",1522
141671,1,999,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"R",8,"R",73,"Z",0,"R",1,"R",1,"R",14,"Z",0,"Z",0,"R",9,"R",92,"Z",0,"R",4,"Z",0,"R",81,"R",1,"R",15,"Z",0,"R",101
141671,2,  1,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"R",8,"R",73,"Z",0,"R",1,"R",1,"R",14,"Z",0,"Z",0,"R",9,"R",92,"Z",0,"R",4,"Z",0,"R",81,"R",1,"R",15,"Z",0,"R",101
141680,1,999,"R",9,"R",34,"R",64,"R",115,"R",10,"R",10,"R",2462,"R",2335,"R",79,"R",103,"R",463,"R",528,"R",56,"R",87,"R",3143,"R",3212,"R",43,"R",179,"R",20,"R",4797,"R",182,"R",991,"R",143,"R",6355
141680,2,  1,"R",9,"R",34,"R",64,"R",115,"R",10,"R",10,"R",2462,"R",2335,"R",79,"R",103,"R",463,"R",528,"R",56,"R",87,"R",3143,"R",3212,"R",43,"R",179,"R",20,"R",4797,"R",182,"R",991,"R",143,"R",6355
141796,1,999,"R",176,"R",382,"R",52,"R",56,"R",13,"R",10,"R",3254,"R",4595,"R",89,"R",93,"R",749,"R",1015,"R",49,"R",89,"R",4382,"R",6240,"R",558,"R",108,"R",23,"R",7849,"R",182,"R",1764,"R",138,"R",10622
141796,2,  1,"R",176,"R",382,"R",52,"R",56,"R",13,"R",10,"R",3254,"R",4595,"R",89,"R",93,"R",749,"R",1015,"R",49,"R",89,"R",4382,"R",6240,"R",558,"R",108,"R",23,"R",7849,"R",182,"R",1764,"R",138,"R",10622
141802,1,999,"R",2,"R",2,"R",5,"R",1,"Z",0,"R",4,"R",422,"R",602,"R",6,"R",18,"R",165,"R",294,"R",4,"R",8,"R",604,"R",929,"R",4,"R",6,"R",4,"R",1024,"R",24,"R",459,"R",12,"R",1533
141802,2,  1,"R",2,"R",2,"R",5,"R",1,"Z",0,"R",4,"R",422,"R",602,"R",6,"R",18,"R",165,"R",294,"R",4,"R",8,"R",604,"R",929,"R",4,"R",6,"R",4,"R",1024,"R",24,"R",459,"R",12,"R",1533
141811,1,999,"R",10,"R",25,"R",67,"R",71,"R",15,"R",17,"R",2749,"R",4087,"R",75,"R",145,"R",522,"R",886,"R",96,"R",130,"R",3534,"R",5361,"R",35,"R",138,"R",32,"R",6836,"R",220,"R",1408,"R",226,"R",8895
141811,2,  1,"R",10,"R",25,"R",67,"R",71,"R",15,"R",17,"R",2749,"R",4087,"R",75,"R",145,"R",522,"R",886,"R",96,"R",130,"R",3534,"R",5361,"R",35,"R",138,"R",32,"R",6836,"R",220,"R",1408,"R",226,"R",8895
141839,1,999,"R",28,"R",58,"R",11,"R",8,"R",4,"R",11,"R",838,"R",1698,"R",48,"R",62,"R",505,"R",893,"R",32,"R",51,"R",1466,"R",2781,"R",86,"R",19,"R",15,"R",2536,"R",110,"R",1398,"R",83,"R",4247
141839,2,  1,"R",28,"R",58,"R",11,"R",8,"R",4,"R",11,"R",838,"R",1698,"R",48,"R",62,"R",505,"R",893,"R",32,"R",51,"R",1466,"R",2781,"R",86,"R",19,"R",15,"R",2536,"R",110,"R",1398,"R",83,"R",4247
141848,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",99,"R",1,"R",3,"R",1,"R",3,"Z",0,"R",6,"R",4,"R",111,"Z",0,"Z",0,"Z",0,"R",101,"R",4,"R",4,"R",6,"R",115
141848,2,  1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",99,"R",1,"R",3,"R",1,"R",3,"Z",0,"R",6,"R",4,"R",111,"Z",0,"Z",0,"Z",0,"R",101,"R",4,"R",4,"R",6,"R",115
141857,1,999,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",171,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",186,"Z",0,"Z",0,"R",4,"Z",0,"R",171,"Z",0,"R",11,"Z",0,"R",186
141857,2,  1,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",171,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",186,"Z",0,"Z",0,"R",4,"Z",0,"R",171,"Z",0,"R",11,"Z",0,"R",186
141945,1,999,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",64,"R",197,"R",2,"Z",0,"R",10,"R",11,"Z",0,"Z",0,"R",77,"R",210,"Z",0,"R",3,"Z",0,"R",261,"R",2,"R",21,"Z",0,"R",287
141945,2,  1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",64,"R",197,"R",2,"Z",0,"R",10,"R",11,"Z",0,"Z",0,"R",77,"R",210,"Z",0,"R",3,"Z",0,"R",261,"R",2,"R",21,"Z",0,"R",287
141981,1,999,"R",6,"R",5,"R",8,"R",13,"R",1,"R",3,"R",205,"R",466,"R",6,"R",24,"R",81,"R",224,"R",1,"R",2,"R",308,"R",737,"R",11,"R",21,"R",4,"R",671,"R",30,"R",305,"R",3,"R",1045
141981,2,  1,"R",6,"R",5,"R",8,"R",13,"R",1,"R",3,"R",205,"R",466,"R",6,"R",24,"R",81,"R",224,"R",1,"R",2,"R",308,"R",737,"R",11,"R",21,"R",4,"R",671,"R",30,"R",305,"R",3,"R",1045
141990,1,999,"R",3,"R",7,"R",11,"R",16,"R",3,"R",7,"R",580,"R",1098,"R",18,"R",45,"R",263,"R",415,"R",17,"R",21,"R",895,"R",1609,"R",10,"R",27,"R",10,"R",1678,"R",63,"R",678,"R",38,"R",2504
141990,2,  1,"R",3,"R",7,"R",11,"R",16,"R",3,"R",7,"R",580,"R",1098,"R",18,"R",45,"R",263,"R",415,"R",17,"R",21,"R",895,"R",1609,"R",10,"R",27,"R",10,"R",1678,"R",63,"R",678,"R",38,"R",2504
142054,1,999,"Z",0,"Z",0,"R",3,"R",2,"R",2,"Z",0,"Z",0,"R",7,"R",6,"R",33,"R",55,"R",434,"R",28,"R",195,"R",94,"R",671,"Z",0,"R",5,"R",2,"R",7,"R",39,"R",489,"R",223,"R",765
