unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
185916,2,1,"R",0,"R",0,"R",8,"R",87,"R",0,"R",2,"R",2,"R",1,"R",3,"R",26,"R",2,"R",28,"R",1,"R",0,"R",16,"R",144,"Z",0,"R",95,"R",2,"R",3,"R",29,"R",30,"R",1,"R",160
185934,1,999,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",5,"R",5,"R",54,"Z",0,"Z",0,"R",5,"R",81,"Z",0,"R",18,"Z",0,"R",4,"R",5,"R",59,"Z",0,"R",86
185934,2,1,"Z",0,"R",0,"R",0,"R",18,"R",0,"R",0,"R",0,"R",4,"R",0,"R",5,"R",5,"R",54,"R",0,"R",0,"R",5,"R",81,"Z",0,"R",18,"Z",0,"R",4,"R",5,"R",59,"Z",0,"R",86
185970,1,999,"Z",0,"Z",0,"R",2,"R",9,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",8,"R",3,"Z",0,"R",1,"R",120,"R",7,"R",137,"Z",0,"R",11,"Z",0,"R",1,"R",8,"R",3,"R",121,"R",144
185970,2,1,"Z",0,"Z",0,"R",2,"R",9,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",8,"R",3,"Z",0,"R",1,"R",120,"R",7,"R",137,"Z",0,"R",11,"Z",0,"R",1,"R",8,"R",3,"R",121,"R",144
186016,1,999,"Z",0,"Z",0,"R",2,"R",22,"Z",0,"Z",0,"R",2,"R",7,"R",10,"R",103,"R",5,"R",82,"R",1,"R",3,"R",20,"R",217,"Z",0,"R",24,"Z",0,"R",9,"R",113,"R",87,"R",4,"R",237
186016,2,1,"R",0,"R",0,"R",2,"R",22,"R",0,"R",0,"R",2,"R",7,"R",10,"R",103,"R",5,"R",82,"R",1,"R",3,"R",20,"R",217,"Z",0,"R",24,"Z",0,"R",9,"R",113,"R",87,"R",4,"R",237
186034,1,999,"P",84,"P",97,"P",287,"P",811,"P",3,"P",1,"P",140,"P",146,"P",930,"P",1742,"P",443,"P",589,"P",360,"P",476,"P",2247,"P",3862,"P",181,"P",1098,"P",4,"P",286,"P",2672,"P",1032,"P",836,"P",6109
186034,2,1,"P",84,"P",97,"P",287,"P",811,"P",3,"P",1,"P",140,"P",146,"P",930,"P",1742,"P",443,"P",589,"P",360,"P",476,"P",2247,"P",3862,"P",181,"P",1098,"P",4,"P",286,"P",2672,"P",1032,"P",836,"P",6109
186052,1,999,"R",3,"R",2,"R",93,"R",12,"Z",0,"Z",0,"R",7,"R",1,"R",44,"R",3,"R",435,"R",35,"Z",0,"Z",0,"R",582,"R",53,"R",5,"R",105,"Z",0,"R",8,"R",47,"R",470,"Z",0,"R",635
186052,2,1,"R",3,"R",2,"R",93,"R",12,"R",0,"R",0,"R",7,"R",1,"R",44,"R",3,"R",435,"R",35,"R",0,"R",0,"R",582,"R",53,"R",5,"R",105,"Z",0,"R",8,"R",47,"R",470,"Z",0,"R",635
186122,1,999,"R",59,"R",26,"R",48,"R",26,"Z",0,"Z",0,"R",43,"R",20,"R",15,"R",7,"R",351,"R",218,"R",15,"R",4,"R",531,"R",301,"R",85,"R",74,"Z",0,"R",63,"R",22,"R",569,"R",19,"R",832
186122,2,1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
186122,3,2,"R",3,"R",1,"R",30,"R",20,"Z",0,"Z",0,"R",24,"R",12,"R",13,"R",4,"R",223,"R",170,"R",7,"R",2,"R",300,"R",209,"R",4,"R",50,"Z",0,"R",36,"R",17,"R",393,"R",9,"R",509
186122,4,3,"R",56,"R",25,"R",18,"R",5,"Z",0,"Z",0,"R",19,"R",8,"R",2,"R",3,"R",127,"R",48,"R",8,"R",2,"R",230,"R",91,"R",81,"R",23,"Z",0,"R",27,"R",5,"R",175,"R",10,"R",321
186131,1,999,"R",727,"R",417,"R",169,"R",240,"R",13,"R",13,"R",337,"R",354,"R",173,"R",181,"R",2189,"R",1724,"Z",0,"Z",0,"R",3608,"R",2929,"R",1144,"R",409,"R",26,"R",691,"R",354,"R",3913,"Z",0,"R",6537
186131,2,1,"R",161,"R",157,"R",151,"R",215,"R",11,"R",13,"R",267,"R",291,"R",141,"R",152,"R",1654,"R",1400,"R",0,"R",0,"R",2385,"R",2228,"R",318,"R",366,"R",24,"R",558,"R",293,"R",3054,"Z",0,"R",4613
186131,4,3,"R",566,"R",260,"R",18,"R",25,"R",2,"R",0,"R",70,"R",63,"R",32,"R",29,"R",535,"R",324,"R",0,"R",0,"R",1223,"R",701,"R",826,"R",43,"R",2,"R",133,"R",61,"R",859,"Z",0,"R",1924
186186,1,999,"R",81,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",231,"Z",0,"Z",0,"Z",0,"R",312,"Z",0,"R",81,"Z",0,"Z",0,"Z",0,"Z",0,"R",231,"Z",0,"R",312
186186,2,1,"R",81,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",231,"Z",0,"Z",0,"Z",0,"R",312,"Z",0,"R",81,"Z",0,"Z",0,"Z",0,"Z",0,"R",231,"Z",0,"R",312
186201,1,999,"R",113,"R",212,"R",167,"R",250,"R",8,"R",16,"R",124,"R",156,"R",186,"R",238,"R",2020,"R",2949,"Z",0,"Z",0,"R",2618,"R",3821,"R",325,"R",417,"R",24,"R",280,"R",424,"R",4969,"Z",0,"R",6439
186201,2,1,"R",101,"R",209,"R",156,"R",238,"R",8,"R",13,"R",118,"R",147,"R",181,"R",233,"R",1898,"R",2729,"R",0,"Z",0,"R",2462,"R",3569,"R",310,"R",394,"R",21,"R",265,"R",414,"R",4627,"Z",0,"R",6031
186201,4,3,"R",12,"R",3,"R",11,"R",12,"R",0,"R",3,"R",6,"R",9,"R",5,"R",5,"R",122,"R",220,"R",0,"Z",0,"R",156,"R",252,"R",15,"R",23,"R",3,"R",15,"R",10,"R",342,"Z",0,"R",408
186274,1,999,"Z",0,"Z",0,"R",3,"R",15,"Z",0,"Z",0,"R",1,"R",1,"R",4,"R",83,"R",13,"R",26,"Z",0,"R",2,"R",21,"R",127,"Z",0,"R",18,"Z",0,"R",2,"R",87,"R",39,"R",2,"R",148
186274,2,1,"Z",0,"Z",0,"R",3,"R",15,"Z",0,"Z",0,"R",1,"R",1,"R",4,"R",83,"R",13,"R",26,"Z",0,"R",2,"R",21,"R",127,"Z",0,"R",18,"Z",0,"R",2,"R",87,"R",39,"R",2,"R",148
186283,1,999,"R",17,"R",49,"R",170,"R",329,"R",12,"R",16,"R",110,"R",120,"R",102,"R",144,"R",1872,"R",2891,"R",216,"R",380,"R",2499,"R",3929,"R",66,"R",499,"R",28,"R",230,"R",246,"R",4763,"R",596,"R",6428
186283,2,1,"R",12,"R",15,"R",152,"R",258,"R",12,"R",13,"R",98,"R",92,"R",91,"R",128,"R",1484,"R",2093,"R",159,"R",239,"R",2008,"R",2838,"R",27,"R",410,"R",25,"R",190,"R",219,"R",3577,"R",398,"R",4846
186283,4,3,"R",5,"R",34,"R",18,"R",71,"R",0,"R",3,"R",12,"R",28,"R",11,"R",16,"R",388,"R",798,"R",57,"R",141,"R",491,"R",1091,"R",39,"R",89,"R",3,"R",40,"R",27,"R",1186,"R",198,"R",1582
186335,1,999,"Z",0,"Z",0,"R",1,"R",14,"Z",0,"Z",0,"Z",0,"R",1,"R",8,"R",50,"R",14,"R",90,"Z",0,"Z",0,"R",23,"R",155,"Z",0,"R",15,"Z",0,"R",1,"R",58,"R",104,"Z",0,"R",178
186335,2,1,"R",0,"R",0,"R",1,"R",14,"R",0,"R",0,"R",0,"R",1,"R",8,"R",50,"R",14,"R",90,"R",0,"R",0,"R",23,"R",155,"Z",0,"R",15,"Z",0,"R",1,"R",58,"R",104,"Z",0,"R",178
186371,1,999,"Z",0,"Z",0,"R",223,"R",536,"R",7,"R",15,"R",191,"R",211,"R",118,"R",196,"R",1789,"R",2076,"R",205,"R",209,"R",2533,"R",3243,"Z",0,"R",759,"R",22,"R",402,"R",314,"R",3865,"R",414,"R",5776
186371,2,1,"Z",0,"Z",0,"R",180,"R",467,"R",6,"R",12,"R",127,"R",158,"R",85,"R",168,"R",1222,"R",1600,"R",84,"R",104,"R",1704,"R",2509,"Z",0,"R",647,"R",18,"R",285,"R",253,"R",2822,"R",188,"R",4213
186371,3,2,"Z",0,"Z",0,"R",16,"R",30,"R",1,"R",1,"R",17,"R",26,"R",26,"R",16,"R",305,"R",254,"R",46,"R",33,"R",411,"R",360,"Z",0,"R",46,"R",2,"R",43,"R",42,"R",559,"R",79,"R",771
186371,4,3,"Z",0,"Z",0,"R",27,"R",39,"R",0,"R",2,"R",47,"R",27,"R",7,"R",12,"R",262,"R",222,"R",75,"R",72,"R",418,"R",374,"Z",0,"R",66,"R",2,"R",74,"R",19,"R",484,"R",147,"R",792
186380,1,999,"Z",0,"Z",0,"R",1120,"R",2109,"R",34,"R",40,"R",3856,"R",3996,"R",1158,"R",1695,"R",9866,"R",12020,"R",985,"R",1742,"R",17019,"R",21602,"Z",0,"R",3229,"R",74,"R",7852,"R",2853,"R",21886,"R",2727,"R",38621
186380,2,1,"Z",0,"Z",0,"R",967,"R",1715,"R",30,"R",30,"R",3153,"R",3295,"R",1029,"R",1431,"R",8348,"R",8886,"R",893,"R",913,"R",14420,"R",16270,"Z",0,"R",2682,"R",60,"R",6448,"R",2460,"R",17234,"R",1806,"R",30690
186380,3,2,"Z",0,"Z",0,"R",3,"R",5,"R",0,"R",0,"R",21,"R",81,"R",4,"R",5,"R",38,"R",56,"R",8,"R",16,"R",74,"R",163,"Z",0,"R",8,"Z",0,"R",102,"R",9,"R",94,"R",24,"R",237
186380,4,3,"Z",0,"Z",0,"R",150,"R",389,"R",4,"R",10,"R",682,"R",620,"R",125,"R",259,"R",1480,"R",3078,"R",84,"R",813,"R",2525,"R",5169,"Z",0,"R",539,"R",14,"R",1302,"R",384,"R",4558,"R",897,"R",7694
186399,1,999,"Z",0,"Z",0,"R",633,"R",1292,"R",9,"R",15,"R",1156,"R",1167,"R",634,"R",894,"R",2212,"R",1956,"R",639,"R",765,"R",5283,"R",6089,"Z",0,"R",1925,"R",24,"R",2323,"R",1528,"R",4168,"R",1404,"R",11372
186399,2,1,"Z",0,"Z",0,"R",477,"R",984,"R",6,"R",9,"R",699,"R",791,"R",486,"R",753,"R",1060,"R",1120,"R",314,"R",456,"R",3042,"R",4113,"Z",0,"R",1461,"R",15,"R",1490,"R",1239,"R",2180,"R",770,"R",7155
186399,3,2,"Z",0,"Z",0,"R",44,"R",65,"R",2,"R",2,"R",33,"R",50,"R",40,"R",42,"R",207,"R",154,"R",54,"R",63,"R",380,"R",376,"Z",0,"R",109,"R",4,"R",83,"R",82,"R",361,"R",117,"R",756
186399,4,3,"Z",0,"Z",0,"R",112,"R",243,"R",1,"R",4,"R",424,"R",326,"R",108,"R",99,"R",945,"R",682,"R",271,"R",246,"R",1861,"R",1600,"Z",0,"R",355,"R",5,"R",750,"R",207,"R",1627,"R",517,"R",3461
186405,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",10,"Z",0,"Z",0,"R",2,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12
186405,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",10,"Z",0,"Z",0,"R",2,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12
186423,1,999,"Z",0,"Z",0,"R",2,"R",9,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",7,"R",29,"Z",0,"Z",0,"R",10,"R",40,"Z",0,"R",11,"Z",0,"R",3,"Z",0,"R",36,"Z",0,"R",50
186423,2,1,"R",0,"Z",0,"R",2,"R",9,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",7,"R",29,"Z",0,"Z",0,"R",10,"R",40,"Z",0,"R",11,"Z",0,"R",3,"Z",0,"R",36,"Z",0,"R",50
186432,1,999,"R",37,"R",50,"R",250,"R",408,"R",5,"R",9,"R",109,"R",222,"R",353,"R",548,"R",852,"R",939,"R",181,"R",271,"R",1787,"R",2447,"R",87,"R",658,"R",14,"R",331,"R",901,"R",1791,"R",452,"R",4234
186432,2,1,"R",24,"R",34,"R",203,"R",319,"R",4,"R",8,"R",89,"R",194,"R",309,"R",469,"R",579,"R",667,"R",156,"R",233,"R",1364,"R",1924,"R",58,"R",522,"R",12,"R",283,"R",778,"R",1246,"R",389,"R",3288
186432,4,3,"R",13,"R",16,"R",47,"R",89,"R",1,"R",1,"R",20,"R",28,"R",44,"R",79,"R",273,"R",272,"R",25,"R",38,"R",423,"R",523,"R",29,"R",136,"R",2,"R",48,"R",123,"R",545,"R",63,"R",946
186469,1,999,"Z",0,"Z",0,"R",76,"R",171,"R",11,"R",8,"R",7,"R",7,"R",19,"R",21,"R",460,"R",716,"R",69,"R",108,"R",642,"R",1031,"Z",0,"R",247,"R",19,"R",14,"R",40,"R",1176,"R",177,"R",1673
186469,2,1,"Z",0,"Z",0,"R",76,"R",171,"R",11,"R",8,"R",7,"R",7,"R",19,"R",21,"R",460,"R",716,"R",69,"R",108,"R",642,"R",1031,"Z",0,"R",247,"R",19,"R",14,"R",40,"R",1176,"R",177,"R",1673
186584,1,999,"R",163,"R",170,"R",292,"R",657,"R",5,"R",10,"R",340,"R",328,"R",326,"R",420,"R",2690,"R",3010,"R",1705,"R",1666,"R",5521,"R",6261,"R",333,"R",949,"R",15,"R",668,"R",746,"R",5700,"R",3371,"R",11782
186584,2,1,"R",90,"R",104,"R",181,"R",425,"R",3,"R",1,"R",227,"R",200,"R",234,"R",274,"R",1451,"R",1522,"R",797,"R",879,"R",2983,"R",3405,"R",194,"R",606,"R",4,"R",427,"R",508,"R",2973,"R",1676,"R",6388
186584,3,2,"R",14,"R",1,"R",21,"R",39,"R",1,"R",3,"R",45,"R",47,"R",39,"R",45,"R",523,"R",417,"R",59,"R",8,"R",702,"R",560,"R",15,"R",60,"R",4,"R",92,"R",84,"R",940,"R",67,"R",1262
186584,4,3,"R",59,"R",65,"R",90,"R",193,"R",1,"R",6,"R",68,"R",81,"R",53,"R",101,"R",716,"R",1071,"R",849,"R",779,"R",1836,"R",2296,"R",124,"R",283,"R",7,"R",149,"R",154,"R",1787,"R",1628,"R",4132
186593,1,999,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"R",4,"R",1,"R",17,"Z",0,"Z",0,"R",8,"R",35,"Z",0,"R",15,"Z",0,"R",6,"R",4,"R",18,"Z",0,"R",43
186593,2,1,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"R",4,"R",1,"R",17,"Z",0,"Z",0,"R",8,"R",35,"Z",0,"R",15,"Z",0,"R",6,"R",4,"R",18,"Z",0,"R",43
186618,1,999,"Z",0,"R",68,"R",10,"R",175,"R",1,"R",8,"R",2,"R",69,"R",30,"R",199,"R",126,"R",1243,"R",15,"R",94,"R",184,"R",1856,"R",68,"R",185,"R",9,"R",71,"R",229,"R",1369,"R",109,"R",2040
186618,2,1,"Z",0,"R",62,"R",5,"R",153,"Z",0,"R",5,"R",2,"R",61,"R",24,"R",179,"R",71,"R",812,"R",7,"R",49,"R",109,"R",1321,"R",62,"R",158,"R",5,"R",63,"R",203,"R",883,"R",56,"R",1430
186618,4,3,"Z",0,"R",6,"R",5,"R",22,"R",1,"R",3,"Z",0,"R",8,"R",6,"R",20,"R",55,"R",431,"R",8,"R",45,"R",75,"R",535,"R",6,"R",27,"R",4,"R",8,"R",26,"R",486,"R",53,"R",610
186645,1,999,"R",65,"R",88,"R",220,"R",426,"R",3,"R",9,"R",310,"R",432,"R",307,"R",465,"R",2465,"R",3510,"R",201,"R",249,"R",3571,"R",5179,"R",153,"R",646,"R",12,"R",742,"R",772,"R",5975,"R",450,"R",8750
186645,2,1,"R",65,"R",88,"R",220,"R",426,"R",3,"R",9,"R",310,"R",432,"R",307,"R",465,"R",2465,"R",3510,"R",201,"R",249,"R",3571,"R",5179,"R",153,"R",646,"R",12,"R",742,"R",772,"R",5975,"R",450,"R",8750
186830,1,999,"Z",0,"Z",0,"R",9,"R",93,"R",1,"R",1,"R",3,"R",3,"R",6,"R",21,"R",10,"R",59,"Z",0,"Z",0,"R",29,"R",177,"Z",0,"R",102,"R",2,"R",6,"R",27,"R",69,"Z",0,"R",206
186830,2,1,"R",0,"R",0,"R",9,"R",93,"R",1,"R",1,"R",3,"R",3,"R",6,"R",21,"R",10,"R",59,"R",0,"R",0,"R",29,"R",177,"Z",0,"R",102,"R",2,"R",6,"R",27,"R",69,"Z",0,"R",206
186849,1,999,"Z",0,"Z",0,"R",15,"R",131,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"R",82,"R",36,"R",111,"R",3,"R",9,"R",78,"R",333,"Z",0,"R",146,"Z",0,"Z",0,"R",106,"R",147,"R",12,"R",411
186849,2,1,"R",0,"R",0,"R",15,"R",131,"R",0,"R",0,"R",0,"R",0,"R",24,"R",82,"R",36,"R",111,"R",3,"R",9,"R",78,"R",333,"Z",0,"R",146,"Z",0,"Z",0,"R",106,"R",147,"R",12,"R",411
186867,1,999,"R",516,"R",55,"R",125,"R",95,"R",4,"R",1,"R",485,"R",227,"R",214,"R",91,"R",1334,"R",414,"R",639,"R",227,"R",3317,"R",1110,"R",571,"R",220,"R",5,"R",712,"R",305,"R",1748,"R",866,"R",4427
186867,2,1,"R",92,"R",17,"R",40,"R",30,"R",1,"R",1,"R",247,"R",118,"R",115,"R",48,"R",671,"R",186,"R",128,"R",33,"R",1294,"R",433,"R",109,"R",70,"R",2,"R",365,"R",163,"R",857,"R",161,"R",1727
186867,4,3,"R",424,"R",38,"R",85,"R",65,"R",3,"R",0,"R",238,"R",109,"R",99,"R",43,"R",663,"R",228,"R",511,"R",194,"R",2023,"R",677,"R",462,"R",150,"R",3,"R",347,"R",142,"R",891,"R",705,"R",2700
186876,1,999,"R",16,"R",36,"R",170,"R",403,"R",9,"R",16,"R",158,"R",173,"R",137,"R",239,"R",2610,"R",3688,"Z",0,"Z",0,"R",3100,"R",4555,"R",52,"R",573,"R",25,"R",331,"R",376,"R",6298,"Z",0,"R",7655
186876,2,1,"R",16,"R",35,"R",159,"R",388,"R",9,"R",16,"R",155,"R",166,"R",134,"R",236,"R",2478,"R",3428,"R",0,"R",0,"R",2951,"R",4269,"R",51,"R",547,"R",25,"R",321,"R",370,"R",5906,"Z",0,"R",7220
186876,4,3,"R",0,"R",1,"R",11,"R",15,"R",0,"R",0,"R",3,"R",7,"R",3,"R",3,"R",132,"R",260,"R",0,"R",0,"R",149,"R",286,"R",1,"R",26,"Z",0,"R",10,"R",6,"R",392,"Z",0,"R",435
186885,1,999,"Z",0,"Z",0,"R",1,"R",25,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"R",134,"Z",0,"Z",0,"R",5,"R",160,"Z",0,"R",26,"Z",0,"Z",0,"R",1,"R",138,"Z",0,"R",165
186885,2,1,"R",0,"R",0,"R",1,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",4,"R",134,"R",0,"R",0,"R",5,"R",160,"Z",0,"R",26,"Z",0,"Z",0,"R",1,"R",138,"Z",0,"R",165
186900,1,999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"Z",0,"Z",0,"Z",0,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"Z",0,"R",31
186900,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"Z",0,"Z",0,"Z",0,"R",31,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"Z",0,"R",31
187000,1,999,"R",1,"Z",0,"R",28,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",115,"Z",0,"R",76,"Z",0,"Z",0,"Z",0,"R",237,"Z",0,"R",1,"R",28,"Z",0,"R",17,"R",115,"R",76,"Z",0,"R",237
187000,2,1,"R",1,"R",0,"R",28,"R",0,"R",0,"R",0,"R",17,"R",0,"R",115,"R",0,"R",76,"R",0,"R",0,"R",0,"R",237,"R",0,"R",1,"R",28,"Z",0,"R",17,"R",115,"R",76,"Z",0,"R",237
187046,1,999,"R",133,"R",191,"R",363,"R",535,"R",31,"R",48,"R",83,"R",62,"R",206,"R",150,"R",3325,"R",2653,"R",631,"R",814,"R",4772,"R",4453,"R",324,"R",898,"R",79,"R",145,"R",356,"R",5978,"R",1445,"R",9225
187046,2,1,"R",133,"R",191,"R",350,"R",511,"R",31,"R",48,"R",76,"R",59,"R",197,"R",146,"R",3243,"R",2592,"R",627,"R",808,"R",4657,"R",4355,"R",324,"R",861,"R",79,"R",135,"R",343,"R",5835,"R",1435,"R",9012
187046,4,3,"R",0,"R",0,"R",13,"R",24,"R",0,"R",0,"R",7,"R",3,"R",9,"R",4,"R",82,"R",61,"R",4,"R",6,"R",115,"R",98,"Z",0,"R",37,"Z",0,"R",10,"R",13,"R",143,"R",10,"R",213
187134,1,999,"R",5,"R",16,"R",157,"R",327,"R",4,"R",5,"R",119,"R",214,"R",137,"R",250,"R",2177,"R",3561,"R",304,"R",502,"R",2903,"R",4875,"R",21,"R",484,"R",9,"R",333,"R",387,"R",5738,"R",806,"R",7778
187134,2,1,"R",5,"R",12,"R",132,"R",249,"R",1,"R",2,"R",118,"R",193,"R",127,"R",206,"R",2001,"R",2816,"R",261,"R",331,"R",2645,"R",3809,"R",17,"R",381,"R",3,"R",311,"R",333,"R",4817,"R",592,"R",6454
187134,4,3,"R",0,"R",4,"R",25,"R",78,"R",3,"R",3,"R",1,"R",21,"R",10,"R",44,"R",176,"R",745,"R",43,"R",171,"R",258,"R",1066,"R",4,"R",103,"R",6,"R",22,"R",54,"R",921,"R",214,"R",1324
187161,1,999,"Z",0,"Z",0,"R",14,"R",156,"Z",0,"R",5,"R",2,"R",3,"R",6,"R",115,"R",22,"R",220,"Z",0,"Z",0,"R",44,"R",499,"Z",0,"R",170,"R",5,"R",5,"R",121,"R",242,"Z",0,"R",543
187161,2,1,"Z",0,"Z",0,"R",14,"R",156,"Z",0,"R",5,"R",2,"R",3,"R",6,"R",115,"R",22,"R",220,"Z",0,"Z",0,"R",44,"R",499,"Z",0,"R",170,"R",5,"R",5,"R",121,"R",242,"Z",0,"R",543
187198,1,999,"R",39,"R",81,"R",748,"R",1956,"R",16,"R",19,"R",237,"R",325,"R",918,"R",1844,"R",1582,"R",2615,"R",1207,"R",1551,"R",4747,"R",8391,"R",120,"R",2704,"R",35,"R",562,"R",2762,"R",4197,"R",2758,"R",13138
187198,2,1,"R",39,"R",81,"R",748,"R",1956,"R",16,"R",19,"R",237,"R",325,"R",918,"R",1844,"R",1582,"R",2615,"R",1207,"R",1551,"R",4747,"R",8391,"R",120,"R",2704,"R",35,"R",562,"R",2762,"R",4197,"R",2758,"R",13138
187222,1,999,"R",174,"R",169,"R",181,"R",500,"R",1,"R",3,"R",481,"R",543,"R",130,"R",273,"R",1082,"R",1682,"R",9,"R",29,"R",2058,"R",3199,"R",343,"R",681,"R",4,"R",1024,"R",403,"R",2764,"R",38,"R",5257
187222,2,1,"R",6,"R",10,"R",48,"R",187,"R",1,"R",2,"R",31,"R",74,"R",20,"R",93,"R",63,"R",488,"R",5,"R",24,"R",174,"R",878,"R",16,"R",235,"R",3,"R",105,"R",113,"R",551,"R",29,"R",1052
187222,3,2,"R",0,"R",0,"R",72,"R",140,"R",0,"R",1,"R",332,"R",229,"R",71,"R",90,"R",602,"R",429,"R",0,"R",0,"R",1077,"R",889,"Z",0,"R",212,"R",1,"R",561,"R",161,"R",1031,"Z",0,"R",1966
187222,4,3,"R",168,"R",159,"R",61,"R",173,"R",0,"R",0,"R",118,"R",240,"R",39,"R",90,"R",417,"R",765,"R",4,"R",5,"R",807,"R",1432,"R",327,"R",234,"Z",0,"R",358,"R",129,"R",1182,"R",9,"R",2239
187444,1,999,"R",78,"R",115,"R",470,"R",841,"R",14,"R",7,"R",189,"R",234,"R",533,"R",1018,"R",3207,"R",5273,"R",249,"R",392,"R",4740,"R",7880,"R",193,"R",1311,"R",21,"R",423,"R",1551,"R",8480,"R",641,"R",12620
187444,2,1,"R",59,"R",90,"R",439,"R",772,"R",14,"R",4,"R",176,"R",189,"R",506,"R",902,"R",2830,"R",3962,"R",207,"R",275,"R",4231,"R",6194,"R",149,"R",1211,"R",18,"R",365,"R",1408,"R",6792,"R",482,"R",10425
187444,4,3,"R",19,"R",25,"R",31,"R",69,"Z",0,"R",3,"R",13,"R",45,"R",27,"R",116,"R",377,"R",1311,"R",42,"R",117,"R",509,"R",1686,"R",44,"R",100,"R",3,"R",58,"R",143,"R",1688,"R",159,"R",2195
187505,1,999,"Z",0,"Z",0,"R",2,"R",3,"R",1,"R",1,"R",1,"R",7,"R",10,"R",115,"R",1,"R",60,"Z",0,"R",6,"R",15,"R",192,"Z",0,"R",5,"R",2,"R",8,"R",125,"R",61,"R",6,"R",207
187505,2,1,"R",0,"R",0,"R",2,"R",3,"R",1,"R",1,"R",1,"R",7,"R",10,"R",115,"R",1,"R",60,"R",0,"R",6,"R",15,"R",192,"Z",0,"R",5,"R",2,"R",8,"R",125,"R",61,"R",6,"R",207
187514,1,999,"Z",0,"Z",0,"R",2,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",21,"R",7,"R",8,"R",2,"Z",0,"R",1,"R",33,"R",11,"Z",0,"R",3,"R",2,"Z",0,"R",28,"R",10,"R",1,"R",44
187514,2,1,"R",0,"R",0,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",21,"R",7,"R",8,"R",2,"R",0,"R",1,"R",33,"R",11,"Z",0,"R",3,"R",2,"Z",0,"R",28,"R",10,"R",1,"R",44
187532,1,999,"R",19,"R",20,"R",417,"R",451,"R",815,"R",1228,"R",294,"R",399,"R",4642,"R",6563,"R",5158,"R",6688,"R",902,"R",1092,"R",12247,"R",16441,"R",39,"R",868,"R",2043,"R",693,"R",11205,"R",11846,"R",1994,"R",28688
187532,2,1,"R",19,"R",20,"R",417,"R",451,"R",815,"R",1228,"R",294,"R",399,"R",4642,"R",6563,"R",5158,"R",6688,"R",902,"R",1092,"R",12247,"R",16441,"R",39,"R",868,"R",2043,"R",693,"R",11205,"R",11846,"R",1994,"R",28688
