unitid,effylev,lstudy,"xfyrac01",fyrace01,"xfyrac02",fyrace02,"xfyrac03",fyrace03,"xfyrac04",fyrace04,"xfyrac05",fyrace05,"xfyrac06",fyrace06,"xfyrac07",fyrace07,"xfyrac08",fyrace08,"xfyrac09",fyrace09,"xfyrac10",fyrace10,"xfyrac11",fyrace11,"xfyrac12",fyrace12,"xfyrac13",fyrace13,"xfyrac14",fyrace14,"xfyrac15",fyrace15,"xfyrac16",fyrace16,"xfyrac17",fyrace17,"xfyrac18",fyrace18,"xfyrac19",fyrace19,"xfyrac20",fyrace20,"xfyrac21",fyrace21,"xfyrac22",fyrace22,"xfyrac23",fyrace23,"xfyrac24",fyrace24
131450,2,1,"R",63,"R",87,"R",55,"R",84,"R",11,"R",4,"R",34,"R",32,"R",50,"R",42,"R",406,"R",431,"R",13,"R",24,"R",632,"R",704,"R",150,"R",139,"R",15,"R",66,"R",92,"R",837,"R",37,"R",1336
131450,4,3,"R",5,"R",22,"R",14,"R",43,"R",0,"R",2,"R",1,"R",15,"R",4,"R",19,"R",53,"R",300,"R",9,"R",40,"R",86,"R",441,"R",27,"R",57,"R",2,"R",16,"R",23,"R",353,"R",49,"R",527
131469,1,999,"R",1321,"R",979,"R",820,"R",1610,"R",32,"R",48,"R",1060,"R",1260,"R",500,"R",613,"R",6864,"R",8255,"R",2062,"R",1963,"R",12659,"R",14728,"R",2300,"R",2430,"R",80,"R",2320,"R",1113,"R",15119,"R",4025,"R",27387
131469,2,1,"R",310,"R",262,"R",271,"R",471,"R",9,"R",25,"R",450,"R",621,"R",220,"R",293,"R",3052,"R",3919,"R",998,"R",856,"R",5310,"R",6447,"R",572,"R",742,"R",34,"R",1071,"R",513,"R",6971,"R",1854,"R",11757
131469,3,2,"R",28,"R",14,"R",61,"R",148,"R",3,"R",3,"R",99,"R",124,"R",78,"R",66,"R",585,"R",450,"R",243,"R",244,"R",1097,"R",1049,"R",42,"R",209,"R",6,"R",223,"R",144,"R",1035,"R",487,"R",2146
131469,4,3,"R",983,"R",703,"R",488,"R",991,"R",20,"R",20,"R",511,"R",515,"R",202,"R",254,"R",3227,"R",3886,"R",821,"R",863,"R",6252,"R",7232,"R",1686,"R",1479,"R",40,"R",1026,"R",456,"R",7113,"R",1684,"R",13484
131496,1,999,"R",852,"R",868,"R",326,"R",556,"R",8,"R",11,"R",564,"R",735,"R",309,"R",343,"R",4282,"R",4328,"R",1404,"R",666,"R",7745,"R",7507,"R",1720,"R",882,"R",19,"R",1299,"R",652,"R",8610,"R",2070,"R",15252
131496,2,1,"R",280,"R",390,"R",182,"R",278,"R",3,"R",5,"R",280,"R",379,"R",155,"R",195,"R",2293,"R",2454,"R",854,"R",250,"R",4047,"R",3951,"R",670,"R",460,"R",8,"R",659,"R",350,"R",4747,"R",1104,"R",7998
131496,3,2,"R",40,"R",41,"R",81,"R",175,"R",2,"R",2,"R",130,"R",176,"R",62,"R",60,"R",926,"R",808,"R",159,"R",143,"R",1400,"R",1405,"R",81,"R",256,"R",4,"R",306,"R",122,"R",1734,"R",302,"R",2805
131496,4,3,"R",532,"R",437,"R",63,"R",103,"R",3,"R",4,"R",154,"R",180,"R",92,"R",88,"R",1063,"R",1066,"R",391,"R",273,"R",2298,"R",2151,"R",969,"R",166,"R",7,"R",334,"R",180,"R",2129,"R",664,"R",4449
131511,1,999,"Z",0,"Z",0,"R",7,"R",40,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",7,"R",41,"Z",0,"R",47,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",48
131511,2,1,"R",0,"R",0,"R",7,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",7,"R",41,"Z",0,"R",47,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",48
131520,1,999,"R",632,"R",634,"R",3125,"R",6319,"R",6,"R",7,"R",98,"R",134,"R",49,"R",75,"R",87,"R",86,"R",30,"R",42,"R",4027,"R",7297,"R",1266,"R",9444,"R",13,"R",232,"R",124,"R",173,"R",72,"R",11324
131520,2,1,"R",355,"R",386,"R",2102,"R",4332,"R",1,"R",4,"R",27,"R",40,"R",15,"R",32,"R",10,"R",21,"R",19,"R",31,"R",2529,"R",4846,"R",741,"R",6434,"R",5,"R",67,"R",47,"R",31,"R",50,"R",7375
131520,3,2,"R",73,"R",85,"R",525,"R",870,"R",4,"R",2,"R",64,"R",84,"R",25,"R",29,"R",58,"R",39,"R",1,"R",7,"R",750,"R",1116,"R",158,"R",1395,"R",6,"R",148,"R",54,"R",97,"R",8,"R",1866
131520,4,3,"R",204,"R",163,"R",498,"R",1117,"R",1,"R",1,"R",7,"R",10,"R",9,"R",14,"R",19,"R",26,"R",10,"R",4,"R",748,"R",1335,"R",367,"R",1615,"R",2,"R",17,"R",23,"R",45,"R",14,"R",2083
131566,1,999,"Z",0,"Z",0,"R",3,"R",123,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",126,"Z",0,"R",126,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",130
131566,2,1,"R",0,"R",0,"R",3,"R",123,"R",0,"R",0,"R",0,"R",1,"R",1,"R",2,"R",0,"R",0,"R",0,"R",0,"R",4,"R",126,"Z",0,"R",126,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",130
131742,1,999,"R",273,"R",85,"R",44,"R",505,"Z",0,"Z",0,"R",32,"R",412,"R",348,"R",702,"R",3,"R",2,"Z",0,"Z",0,"R",700,"R",1706,"R",358,"R",549,"Z",0,"R",444,"R",1050,"R",5,"Z",0,"R",2406
131742,2,1,"R",273,"R",85,"R",44,"R",505,"R",0,"R",0,"R",32,"R",412,"R",348,"R",702,"R",3,"R",2,"R",0,"R",0,"R",700,"R",1706,"R",358,"R",549,"Z",0,"R",444,"R",1050,"R",5,"Z",0,"R",2406
131788,1,999,"R",174,"R",178,"R",267,"R",703,"R",2,"Z",0,"R",15,"R",30,"R",8,"R",11,"R",26,"R",8,"R",5,"R",30,"R",497,"R",960,"R",352,"R",970,"R",2,"R",45,"R",19,"R",34,"R",35,"R",1457
131788,2,1,"R",91,"R",89,"R",213,"R",577,"R",1,"R",0,"R",7,"R",19,"R",5,"R",10,"R",11,"R",7,"R",4,"R",27,"R",332,"R",729,"R",180,"R",790,"R",1,"R",26,"R",15,"R",18,"R",31,"R",1061
131788,4,3,"R",83,"R",89,"R",54,"R",126,"R",1,"R",0,"R",8,"R",11,"R",3,"R",1,"R",15,"R",1,"R",1,"R",3,"R",165,"R",231,"R",172,"R",180,"R",1,"R",19,"R",4,"R",16,"R",4,"R",396
131803,1,999,"R",1211,"R",894,"R",4420,"R",8707,"R",72,"R",79,"R",912,"R",685,"R",588,"R",609,"R",5503,"R",5079,"R",1686,"R",2145,"R",14392,"R",18198,"R",2105,"R",13127,"R",151,"R",1597,"R",1197,"R",10582,"R",3831,"R",32590
131803,2,1,"R",727,"R",475,"R",3644,"R",7217,"R",61,"R",65,"R",675,"R",489,"R",500,"R",522,"R",4604,"R",4279,"R",1405,"R",1834,"R",11616,"R",14881,"R",1202,"R",10861,"R",126,"R",1164,"R",1022,"R",8883,"R",3239,"R",26497
131803,4,3,"R",484,"R",419,"R",776,"R",1490,"R",11,"R",14,"R",237,"R",196,"R",88,"R",87,"R",899,"R",800,"R",281,"R",311,"R",2776,"R",3317,"R",903,"R",2266,"R",25,"R",433,"R",175,"R",1699,"R",592,"R",6093
131830,1,999,"Z",0,"R",1,"R",7,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",10,"R",12,"R",14,"Z",0,"Z",0,"R",20,"R",36,"R",1,"R",18,"Z",0,"Z",0,"R",11,"R",26,"Z",0,"R",56
131830,2,1,"R",0,"R",1,"R",7,"R",11,"R",0,"R",0,"R",0,"R",0,"R",1,"R",10,"R",12,"R",14,"R",0,"R",0,"R",20,"R",36,"R",1,"R",18,"Z",0,"Z",0,"R",11,"R",26,"Z",0,"R",56
131876,1,999,"R",2,"R",54,"R",124,"R",1281,"R",1,"R",1,"R",3,"R",29,"R",7,"R",118,"R",37,"R",250,"R",27,"R",259,"R",201,"R",1992,"R",56,"R",1405,"R",2,"R",32,"R",125,"R",287,"R",286,"R",2193
131876,2,1,"R",1,"R",38,"R",44,"R",811,"R",1,"R",0,"R",2,"R",19,"R",2,"R",99,"R",2,"R",100,"R",7,"R",154,"R",59,"R",1221,"R",39,"R",855,"R",1,"R",21,"R",101,"R",102,"R",161,"R",1280
131876,4,3,"R",1,"R",16,"R",80,"R",470,"R",0,"R",1,"R",1,"R",10,"R",5,"R",19,"R",35,"R",150,"R",20,"R",105,"R",142,"R",771,"R",17,"R",550,"R",1,"R",11,"R",24,"R",185,"R",125,"R",913
131973,1,999,"R",18,"R",8,"R",47,"R",128,"Z",0,"Z",0,"R",10,"R",8,"R",6,"R",1,"R",117,"R",160,"Z",0,"Z",0,"R",198,"R",305,"R",26,"R",175,"Z",0,"R",18,"R",7,"R",277,"Z",0,"R",503
131973,3,2,"R",11,"R",4,"R",39,"R",95,"R",0,"R",0,"R",9,"R",6,"R",6,"R",1,"R",93,"R",112,"R",0,"R",0,"R",158,"R",218,"R",15,"R",134,"Z",0,"R",15,"R",7,"R",205,"Z",0,"R",376
131973,4,3,"R",7,"R",4,"R",8,"R",33,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",24,"R",48,"R",0,"R",0,"R",40,"R",87,"R",11,"R",41,"Z",0,"R",3,"Z",0,"R",72,"Z",0,"R",127
132268,1,999,"R",11,"R",1,"R",11,"Z",0,"R",3,"Z",0,"R",6,"Z",0,"R",19,"R",1,"R",421,"R",9,"R",3,"Z",0,"R",474,"R",11,"R",12,"R",11,"R",3,"R",6,"R",20,"R",430,"R",3,"R",485
132268,2,1,"R",11,"R",1,"R",11,"R",0,"R",3,"R",0,"R",6,"R",0,"R",19,"R",1,"R",421,"R",9,"R",3,"R",0,"R",474,"R",11,"R",12,"R",11,"R",3,"R",6,"R",20,"R",430,"R",3,"R",485
132338,1,999,"R",1,"Z",0,"R",432,"R",404,"R",7,"R",11,"R",51,"R",55,"R",906,"R",980,"R",1103,"R",1209,"R",180,"R",206,"R",2680,"R",2865,"R",1,"R",836,"R",18,"R",106,"R",1886,"R",2312,"R",386,"R",5545
132338,2,1,"R",1,"R",0,"R",432,"R",404,"R",7,"R",11,"R",51,"R",55,"R",906,"R",980,"R",1103,"R",1209,"R",180,"R",206,"R",2680,"R",2865,"R",1,"R",836,"R",18,"R",106,"R",1886,"R",2312,"R",386,"R",5545
132374,1,999,"Z",0,"Z",0,"R",300,"R",423,"Z",0,"R",2,"R",33,"R",11,"R",143,"R",112,"R",293,"R",272,"R",7,"R",13,"R",776,"R",833,"Z",0,"R",723,"R",2,"R",44,"R",255,"R",565,"R",20,"R",1609
132374,2,1,"R",0,"R",0,"R",300,"R",423,"R",0,"R",2,"R",33,"R",11,"R",143,"R",112,"R",293,"R",272,"R",7,"R",13,"R",776,"R",833,"Z",0,"R",723,"R",2,"R",44,"R",255,"R",565,"R",20,"R",1609
132408,1,999,"Z",0,"Z",0,"R",45,"R",13,"R",3,"R",1,"R",9,"R",1,"R",20,"R",6,"R",375,"R",225,"R",3,"R",1,"R",455,"R",247,"Z",0,"R",58,"R",4,"R",10,"R",26,"R",600,"R",4,"R",702
132408,2,1,"R",0,"R",0,"R",45,"R",13,"R",3,"R",1,"R",9,"R",1,"R",20,"R",6,"R",375,"R",225,"R",3,"R",1,"R",455,"R",247,"Z",0,"R",58,"R",4,"R",10,"R",26,"R",600,"R",4,"R",702
132471,1,999,"R",193,"R",316,"R",581,"R",1752,"R",12,"R",12,"R",48,"R",128,"R",1093,"R",2453,"R",1459,"R",2686,"R",372,"R",986,"R",3758,"R",8333,"R",509,"R",2333,"R",24,"R",176,"R",3546,"R",4145,"R",1358,"R",12091
132471,2,1,"R",132,"R",215,"R",387,"R",1081,"R",6,"R",8,"R",21,"R",61,"R",861,"R",1745,"R",924,"R",1294,"R",217,"R",524,"R",2548,"R",4928,"R",347,"R",1468,"R",14,"R",82,"R",2606,"R",2218,"R",741,"R",7476
132471,3,2,"R",10,"R",4,"R",14,"R",26,"R",2,"R",1,"R",8,"R",8,"R",42,"R",35,"R",141,"R",86,"R",29,"R",25,"R",246,"R",185,"R",14,"R",40,"R",3,"R",16,"R",77,"R",227,"R",54,"R",431
132471,4,3,"R",51,"R",97,"R",180,"R",645,"R",4,"R",3,"R",19,"R",59,"R",190,"R",673,"R",394,"R",1306,"R",126,"R",437,"R",964,"R",3220,"R",148,"R",825,"R",7,"R",78,"R",863,"R",1700,"R",563,"R",4184
132523,1,999,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",17,"R",13,"R",1,"Z",0,"R",20,"R",15,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",30,"R",1,"R",35
132523,4,3,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",17,"R",13,"R",1,"R",0,"R",20,"R",15,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",30,"R",1,"R",35
132602,1,999,"R",75,"R",101,"R",953,"R",1407,"Z",0,"Z",0,"R",3,"R",8,"R",21,"R",16,"R",35,"R",26,"R",13,"R",27,"R",1100,"R",1585,"R",176,"R",2360,"Z",0,"R",11,"R",37,"R",61,"R",40,"R",2685
132602,2,1,"R",75,"R",101,"R",953,"R",1407,"R",0,"R",0,"R",3,"R",8,"R",21,"R",16,"R",35,"R",26,"R",13,"R",27,"R",1100,"R",1585,"R",176,"R",2360,"Z",0,"R",11,"R",37,"R",61,"R",40,"R",2685
132657,1,999,"R",250,"R",170,"R",83,"R",112,"R",2,"R",2,"R",10,"R",19,"R",114,"R",109,"R",515,"R",577,"R",392,"R",433,"R",1366,"R",1422,"R",420,"R",195,"R",4,"R",29,"R",223,"R",1092,"R",825,"R",2788
132657,2,1,"R",205,"R",131,"R",57,"R",95,"R",2,"R",2,"R",7,"R",10,"R",94,"R",91,"R",446,"R",513,"R",339,"R",344,"R",1150,"R",1186,"R",336,"R",152,"R",4,"R",17,"R",185,"R",959,"R",683,"R",2336
132657,4,3,"R",45,"R",39,"R",26,"R",17,"R",0,"R",0,"R",3,"R",9,"R",20,"R",18,"R",69,"R",64,"R",53,"R",89,"R",216,"R",236,"R",84,"R",43,"Z",0,"R",12,"R",38,"R",133,"R",142,"R",452
132666,1,999,"Z",0,"Z",0,"R",5,"R",11,"Z",0,"Z",0,"Z",0,"R",2,"R",4,"R",25,"R",7,"R",60,"Z",0,"Z",0,"R",16,"R",98,"Z",0,"R",16,"Z",0,"R",2,"R",29,"R",67,"Z",0,"R",114
132666,2,1,"R",0,"R",0,"R",5,"R",11,"R",0,"R",0,"R",0,"R",2,"R",4,"R",25,"R",7,"R",60,"R",0,"R",0,"R",16,"R",98,"Z",0,"R",16,"Z",0,"R",2,"R",29,"R",67,"Z",0,"R",114
132675,1,999,"Z",0,"Z",0,"R",14,"R",22,"Z",0,"Z",0,"R",2,"R",2,"R",1,"R",1,"R",60,"R",118,"Z",0,"Z",0,"R",77,"R",143,"Z",0,"R",36,"Z",0,"R",4,"R",2,"R",178,"Z",0,"R",220
132675,2,1,"R",0,"R",0,"R",14,"R",22,"R",0,"R",0,"R",2,"R",2,"R",1,"R",1,"R",60,"R",118,"R",0,"R",0,"R",77,"R",143,"Z",0,"R",36,"Z",0,"R",4,"R",2,"R",178,"Z",0,"R",220
132693,1,999,"R",180,"R",114,"R",584,"R",1172,"R",46,"R",83,"R",263,"R",349,"R",508,"R",688,"R",7109,"R",10306,"Z",0,"R",1,"R",8690,"R",12713,"R",294,"R",1756,"R",129,"R",612,"R",1196,"R",17415,"R",1,"R",21403
132693,2,1,"R",180,"R",114,"R",584,"R",1172,"R",46,"R",83,"R",263,"R",349,"R",508,"R",688,"R",7109,"R",10306,"R",0,"R",1,"R",8690,"R",12713,"R",294,"R",1756,"R",129,"R",612,"R",1196,"R",17415,"R",1,"R",21403
132709,1,999,"R",1470,"R",2033,"R",4052,"R",9274,"R",73,"R",97,"R",668,"R",847,"R",3796,"R",5693,"R",7561,"R",10734,"R",610,"R",853,"R",18230,"R",29531,"R",3503,"R",13326,"R",170,"R",1515,"R",9489,"R",18295,"R",1463,"R",47761
132709,2,1,"R",1470,"R",2033,"R",4052,"R",9274,"R",73,"R",97,"R",668,"R",847,"R",3796,"R",5693,"R",7561,"R",10734,"R",610,"R",853,"R",18230,"R",29531,"R",3503,"R",13326,"R",170,"R",1515,"R",9489,"R",18295,"R",1463,"R",47761
132806,1,999,"Z",0,"Z",0,"R",9,"R",251,"Z",0,"Z",0,"R",1,"R",6,"R",5,"R",83,"R",4,"R",128,"R",2,"R",32,"R",21,"R",500,"Z",0,"R",260,"Z",0,"R",7,"R",88,"R",132,"R",34,"R",521
132806,2,1,"R",0,"R",0,"R",9,"R",251,"R",0,"R",0,"R",1,"R",6,"R",5,"R",83,"R",4,"R",128,"R",2,"R",32,"R",21,"R",500,"Z",0,"R",260,"Z",0,"R",7,"R",88,"R",132,"R",34,"R",521
132842,1,999,"Z",0,"Z",0,"R",36,"R",100,"R",1,"Z",0,"R",2,"R",3,"R",181,"R",572,"R",40,"R",108,"R",12,"R",46,"R",272,"R",829,"Z",0,"R",136,"R",1,"R",5,"R",753,"R",148,"R",58,"R",1101
132842,2,1,"R",0,"R",0,"R",16,"R",39,"R",0,"R",0,"R",0,"R",0,"R",82,"R",272,"R",3,"R",7,"R",6,"R",27,"R",107,"R",345,"Z",0,"R",55,"Z",0,"Z",0,"R",354,"R",10,"R",33,"R",452
132842,4,3,"R",0,"R",0,"R",20,"R",61,"R",1,"R",0,"R",2,"R",3,"R",99,"R",300,"R",37,"R",101,"R",6,"R",19,"R",165,"R",484,"Z",0,"R",81,"R",1,"R",5,"R",399,"R",138,"R",25,"R",649
132851,1,999,"R",18,"R",32,"R",327,"R",775,"R",16,"R",44,"R",56,"R",88,"R",221,"R",341,"R",2679,"R",4283,"R",12,"R",19,"R",3329,"R",5582,"R",50,"R",1102,"R",60,"R",144,"R",562,"R",6962,"R",31,"R",8911
132851,2,1,"R",18,"R",32,"R",327,"R",775,"R",16,"R",44,"R",56,"R",88,"R",221,"R",341,"R",2679,"R",4283,"R",12,"R",19,"R",3329,"R",5582,"R",50,"R",1102,"R",60,"R",144,"R",562,"R",6962,"R",31,"R",8911
132879,1,999,"R",1,"Z",0,"R",6,"R",8,"Z",0,"R",1,"Z",0,"R",2,"R",9,"R",14,"R",121,"R",104,"R",1,"R",1,"R",138,"R",130,"R",1,"R",14,"R",1,"R",2,"R",23,"R",225,"R",2,"R",268
132879,2,1,"R",1,"R",0,"R",6,"R",8,"R",0,"R",1,"R",0,"R",2,"R",9,"R",14,"R",121,"R",104,"R",1,"R",1,"R",138,"R",130,"R",1,"R",14,"R",1,"R",2,"R",23,"R",225,"R",2,"R",268
132903,1,999,"R",966,"R",495,"R",1399,"R",2362,"R",115,"R",155,"R",1118,"R",1157,"R",2160,"R",2928,"R",14344,"R",18470,"R",759,"R",865,"R",20861,"R",26432,"R",1461,"R",3761,"R",270,"R",2275,"R",5088,"R",32814,"R",1624,"R",47293
132903,2,1,"R",274,"R",199,"R",1173,"R",1852,"R",104,"R",135,"R",911,"R",928,"R",1845,"R",2362,"R",11702,"R",14164,"R",595,"R",699,"R",16604,"R",20339,"R",473,"R",3025,"R",239,"R",1839,"R",4207,"R",25866,"R",1294,"R",36943
132903,4,3,"R",692,"R",296,"R",226,"R",510,"R",11,"R",20,"R",207,"R",229,"R",315,"R",566,"R",2642,"R",4306,"R",164,"R",166,"R",4257,"R",6093,"R",988,"R",736,"R",31,"R",436,"R",881,"R",6948,"R",330,"R",10350
132976,1,999,"Z",0,"Z",0,"R",43,"R",109,"R",1,"R",2,"R",9,"R",10,"R",15,"R",51,"R",257,"R",626,"R",10,"R",17,"R",335,"R",815,"Z",0,"R",152,"R",3,"R",19,"R",66,"R",883,"R",27,"R",1150
132976,2,1,"R",0,"R",0,"R",43,"R",109,"R",1,"R",2,"R",9,"R",10,"R",15,"R",51,"R",257,"R",626,"R",10,"R",17,"R",335,"R",815,"Z",0,"R",152,"R",3,"R",19,"R",66,"R",883,"R",27,"R",1150
133021,1,999,"Z",0,"Z",0,"R",218,"R",358,"R",6,"R",20,"R",9,"R",12,"R",23,"R",37,"R",899,"R",1332,"Z",0,"Z",0,"R",1155,"R",1759,"Z",0,"R",576,"R",26,"R",21,"R",60,"R",2231,"Z",0,"R",2914
133021,2,1,"R",0,"R",0,"R",218,"R",358,"R",6,"R",20,"R",9,"R",12,"R",23,"R",37,"R",899,"R",1332,"R",0,"R",0,"R",1155,"R",1759,"Z",0,"R",576,"R",26,"R",21,"R",60,"R",2231,"Z",0,"R",2914
133085,1,999,"Z",0,"Z",0,"R",10,"R",3,"R",1,"R",1,"R",3,"R",4,"R",19,"R",11,"R",327,"R",348,"R",3,"R",2,"R",363,"R",369,"Z",0,"R",13,"R",2,"R",7,"R",30,"R",675,"R",5,"R",732
133085,2,1,"R",0,"R",0,"R",10,"R",3,"R",1,"R",1,"R",3,"R",4,"R",19,"R",11,"R",327,"R",348,"R",3,"R",2,"R",363,"R",369,"Z",0,"R",13,"R",2,"R",7,"R",30,"R",675,"R",5,"R",732
133155,1,999,"Z",0,"Z",0,"R",68,"R",101,"Z",0,"Z",0,"R",5,"R",3,"R",151,"R",212,"R",183,"R",267,"R",2,"R",6,"R",409,"R",589,"Z",0,"R",169,"Z",0,"R",8,"R",363,"R",450,"R",8,"R",998
133155,2,1,"R",0,"R",0,"R",68,"R",101,"R",0,"R",0,"R",5,"R",3,"R",151,"R",212,"R",183,"R",267,"R",2,"R",6,"R",409,"R",589,"Z",0,"R",169,"Z",0,"R",8,"R",363,"R",450,"R",8,"R",998
133261,1,999,"Z",0,"Z",0,"R",21,"R",239,"Z",0,"R",1,"Z",0,"R",2,"R",3,"R",27,"R",8,"R",72,"R",3,"R",50,"R",35,"R",391,"Z",0,"R",260,"R",1,"R",2,"R",30,"R",80,"R",53,"R",426
133261,2,1,"R",0,"R",0,"R",21,"R",239,"R",0,"R",1,"R",0,"R",2,"R",3,"R",27,"R",8,"R",72,"R",3,"R",50,"R",35,"R",391,"Z",0,"R",260,"R",1,"R",2,"R",30,"R",80,"R",53,"R",426
133386,1,999,"R",159,"R",154,"R",679,"R",1461,"R",32,"R",43,"R",111,"R",182,"R",399,"R",652,"R",5173,"R",7994,"R",95,"R",107,"R",6648,"R",10593,"R",313,"R",2140,"R",75,"R",293,"R",1051,"R",13167,"R",202,"R",17241
133386,2,1,"R",159,"R",154,"R",679,"R",1461,"R",32,"R",43,"R",111,"R",182,"R",399,"R",652,"R",5173,"R",7994,"R",95,"R",107,"R",6648,"R",10593,"R",313,"R",2140,"R",75,"R",293,"R",1051,"R",13167,"R",202,"R",17241
133465,1,999,"R",2,"R",4,"R",46,"R",368,"Z",0,"R",1,"Z",0,"R",17,"R",10,"R",78,"R",59,"R",252,"R",5,"R",24,"R",122,"R",744,"R",6,"R",414,"R",1,"R",17,"R",88,"R",311,"R",29,"R",866
133465,2,1,"R",2,"R",4,"R",46,"R",368,"R",0,"R",1,"R",0,"R",17,"R",10,"R",78,"R",59,"R",252,"R",5,"R",24,"R",122,"R",744,"R",6,"R",414,"R",1,"R",17,"R",88,"R",311,"R",29,"R",866
133492,1,999,"R",66,"R",41,"R",22,"R",22,"Z",0,"Z",0,"R",16,"R",16,"R",34,"R",37,"R",551,"R",685,"R",47,"R",71,"R",736,"R",872,"R",107,"R",44,"Z",0,"R",32,"R",71,"R",1236,"R",118,"R",1608
133492,2,1,"R",66,"R",41,"R",22,"R",22,"R",0,"R",0,"R",16,"R",16,"R",34,"R",37,"R",551,"R",685,"R",47,"R",71,"R",736,"R",872,"R",107,"R",44,"Z",0,"R",32,"R",71,"R",1236,"R",118,"R",1608
133508,1,999,"R",128,"R",158,"R",431,"R",801,"R",15,"R",30,"R",75,"R",131,"R",429,"R",917,"R",4203,"R",6868,"R",66,"R",91,"R",5347,"R",8996,"R",286,"R",1232,"R",45,"R",206,"R",1346,"R",11071,"R",157,"R",14343
133508,2,1,"R",128,"R",158,"R",431,"R",801,"R",15,"R",30,"R",75,"R",131,"R",429,"R",917,"R",4203,"R",6868,"R",66,"R",91,"R",5347,"R",8996,"R",286,"R",1232,"R",45,"R",206,"R",1346,"R",11071,"R",157,"R",14343
133526,1,999,"R",2,"R",2,"R",682,"R",648,"R",1,"Z",0,"R",1,"R",1,"R",11,"R",1,"R",17,"R",7,"R",47,"R",72,"R",761,"R",731,"R",4,"R",1330,"R",1,"R",2,"R",12,"R",24,"R",119,"R",1492
133526,2,1,"R",2,"R",2,"R",682,"R",648,"R",1,"R",0,"R",1,"R",1,"R",11,"R",1,"R",17,"R",7,"R",47,"R",72,"R",761,"R",731,"R",4,"R",1330,"R",1,"R",2,"R",12,"R",24,"R",119,"R",1492
133553,1,999,"R",561,"R",67,"R",218,"R",46,"R",21,"R",3,"R",144,"R",26,"R",221,"R",60,"R",2867,"R",701,"R",362,"R",81,"R",4394,"R",984,"R",628,"R",264,"R",24,"R",170,"R",281,"R",3568,"R",443,"R",5378
133553,2,1,"R",469,"R",50,"R",203,"R",41,"R",19,"R",3,"R",131,"R",24,"R",212,"R",57,"R",2692,"R",625,"R",330,"R",72,"R",4056,"R",872,"R",519,"R",244,"R",22,"R",155,"R",269,"R",3317,"R",402,"R",4928
133553,4,3,"R",92,"R",17,"R",15,"R",5,"R",2,"R",0,"R",13,"R",2,"R",9,"R",3,"R",175,"R",76,"R",32,"R",9,"R",338,"R",112,"R",109,"R",20,"R",2,"R",15,"R",12,"R",251,"R",41,"R",450
133650,1,999,"R",94,"R",84,"R",5344,"R",7602,"R",3,"R",7,"R",46,"R",62,"R",78,"R",73,"R",284,"R",349,"R",6,"R",3,"R",5855,"R",8180,"R",178,"R",12946,"R",10,"R",108,"R",151,"R",633,"R",9,"R",14035
133650,2,1,"R",57,"R",46,"R",4854,"R",6486,"R",0,"R",5,"R",23,"R",26,"R",59,"R",52,"R",209,"R",226,"R",6,"R",3,"R",5208,"R",6844,"R",103,"R",11340,"R",5,"R",49,"R",111,"R",435,"R",9,"R",12052
133650,3,2,"R",1,"R",2,"R",138,"R",398,"R",2,"R",1,"R",10,"R",26,"R",10,"R",12,"R",51,"R",55,"R",0,"R",0,"R",212,"R",494,"R",3,"R",536,"R",3,"R",36,"R",22,"R",106,"Z",0,"R",706
133650,4,3,"R",36,"R",36,"R",352,"R",718,"R",1,"R",1,"R",13,"R",10,"R",9,"R",9,"R",24,"R",68,"R",0,"R",0,"R",435,"R",842,"R",72,"R",1070,"R",2,"R",23,"R",18,"R",92,"Z",0,"R",1277
133669,1,999,"R",1094,"R",945,"R",1721,"R",3606,"R",33,"R",73,"R",611,"R",852,"R",1543,"R",2536,"R",7650,"R",12171,"Z",0,"Z",0,"R",12652,"R",20183,"R",2039,"R",5327,"R",106,"R",1463,"R",4079,"R",19821,"Z",0,"R",32835
133669,2,1,"R",742,"R",708,"R",1516,"R",3093,"R",29,"R",68,"R",516,"R",744,"R",1345,"R",2182,"R",6261,"R",9535,"R",0,"R",0,"R",10409,"R",16330,"R",1450,"R",4609,"R",97,"R",1260,"R",3527,"R",15796,"Z",0,"R",26739
